cell	nGene	nUMI	orig.ident	percent.mito	batch	bigBatch	outer_id	inner_id	bigInner_id	res.0.6	cluster	S.Score	G2M.Score	Phase	tSNE_1	tSNE_2	ABratio	cleanReads	mpRatio	mitoRatio	ERCCratio	avgCor	doublet	filter	tissue	samplingPos	ident	ident_old
XCZ_C-B2_09	6971	102356	Epi	0.063035513653461	XCZ_C-B2	XCZ_C	2	1	1-4	1	Small intestine	-0.095526113443139	-0.0993160543741359	G1	37.0478044760716	-0.451755839709391	0.993885677677228	5208470	0.8811	0.0630348978076517	0.0410207173281463	1	FALSE	TRUE	Small intestine	middle section	Small intestine	Epi
XCZ_C-B2_11	5967	48860	Epi	0.163630781825624	XCZ_C-B2	XCZ_C	2	3	1-4	1	Small intestine	-0.108515903123193	-0.00893696958931617	G1	28.0717379381591	4.17854929487047	0.990652114930922	3656394	0.859	0.163624084155376	0.0445074346970261	1	FALSE	TRUE	Small intestine	middle section	Small intestine	Epi
XCZ_C-B2_30	3921	19242	Epi	0.0915280665280665	XCZ_C-B2	XCZ_C	4	6	5-8	9	Small intestine	-0.16853987334763	-0.0494959683170878	G1	-21.0039244939267	30.3703578406768	0.980177293982771	2307841	0.8678	0.0915137972249649	0.0662217603202828	1	FALSE	TRUE	Small intestine	middle section	Small intestine	Epi
XCZ_C-B2_91	2432	6898	Epi	0.0903684363214389	XCZ_C-B2	XCZ_C	12	3	1-4	11	Small intestine	-0.0696498041128692	-0.0124014730981929	G1	16.296770088731	4.02062511274907	0.908681197797476	2064644	0.8453	0.0902767714823939	0.0377983363784864	1	FALSE	TRUE	Small intestine	middle section	Small intestine	Epi
XCZ_C-B3_15	5730	47575	Epi	0.112103946344848	XCZ_C-B3	XCZ_C	2	7	5-8	1	Small intestine	-0.115707688141137	-0.0523555339638837	G1	34.1140730114856	1.05507147827636	0.98586750461128	3324822	0.7027	0.112075669994745	0.0269299389769307	1	FALSE	TRUE	Small intestine	middle section	Small intestine	Epi
XCZ_C-B3_20	6447	43163	Epi	0.0888724138729931	XCZ_C-B3	XCZ_C	3	4	1-4	1	Small intestine	0.0182867637770546	0.0887102375045344	G2M	26.294566291089	6.47832220252244	0.964951304712606	2059930	0.8922	0.0888724138729931	0.0191984193286244	1	FALSE	TRUE	Small intestine	middle section	Small intestine	Epi
XCZ_C-B3_61	6503	50053	Epi	0.0778836739994805	XCZ_C-B3	XCZ_C	8	5	5-8	1	Small intestine	-0.0813088078140912	-0.042747315696424	G1	24.174424226336	-0.307341127966207	0.991923356771447	3555135	0.8793	0.0778743382279493	0.0205087025112717	1	FALSE	TRUE	Small intestine	middle section	Small intestine	Epi
XCZ_C-B3_70	6460	54196	Epi	0.0900300776853099	XCZ_C-B3	XCZ_C	9	6	5-8	1	Small intestine	-0.102790943541449	-0.0300623028737413	G1	36.0978650038758	-0.657778178052856	0.98630012990321	2943609	0.8919	0.0900234330313486	0.0260384842150399	1	FALSE	TRUE	Small intestine	middle section	Small intestine	Epi
XCZ_C-B3_76	6978	50913	Epi	0.110249057196732	XCZ_C-B3	XCZ_C	10	4	1-4	1	Small intestine	-0.090247925336041	-0.0782490984640282	G1	24.4589675785194	2.54716541424167	0.992409112945935	2958319	0.8877	0.110244726401383	0.0251474957111176	1	FALSE	TRUE	Small intestine	middle section	Small intestine	Epi
XCZ_C-B3_79	6520	44362	Epi	0.106629996167632	XCZ_C-B3	XCZ_C	10	7	5-8	1	Small intestine	-0.0432020882311547	-0.0532653056151829	G1	27.2723489309979	0.766456135396194	0.986814722674917	3778684	0.879	0.106617978541159	0.0244575944298867	1	FALSE	TRUE	Small intestine	middle section	Small intestine	Epi
XCZ_C-B4_01	5561	28306	Epi	0.135764514647161	XCZ_C-B4	XCZ_C	1	1	1-4	1	Small intestine	-0.0950811167934434	0.0143360884666129	G2M	26.8483032521549	4.31995574730754	0.981775266254888	2515062	0.8987	0.135716556572115	0.0196282572565191	1	FALSE	TRUE	Small intestine	middle section	Small intestine	Epi
XCZ_C-B4_08	6355	43374	Epi	0.112028220321398	XCZ_C-B4	XCZ_C	1	8	5-8	1	Small intestine	-0.0730327763057956	-0.0831738718339176	G1	34.7846608716821	0.116796991729215	0.990958260344946	3353688	0.9114	0.112025637478674	0.0251491092995375	1	FALSE	TRUE	Small intestine	middle section	Small intestine	Epi
XCZ_C-B4_48	1868	4586	Epi	0.182551799345692	XCZ_C-B4	XCZ_C	6	8	5-8	13	Small intestine	-0.121757429967544	0.0388909297184833	G2M	13.0322165568221	2.59971659454761	0.966738674463734	615691	0.889	0.182472204054938	0.0979922358364673	1	FALSE	TRUE	Small intestine	middle section	Small intestine	Epi
XCZ_C-B4_69	3202	10916	Epi	0.111773335778471	XCZ_C-B4	XCZ_C	9	5	5-8	11	Small intestine	-0.148627879271825	-0.0833492890545426	G1	35.0139925679093	17.8849056009642	0.97457343395513	2209546	0.8354	0.111589161479312	0.028611184844717	1	FALSE	TRUE	Small intestine	middle section	Small intestine	Epi
XCZ_C-B4_81	8321	112764	Epi	0.0715318239462225	XCZ_C-B4	XCZ_C	11	1	1-4	1	Small intestine	0.513523175598394	0.0200540526398207	S	20.7203520298922	4.42052127622441	0.991620396524421	4747932	0.907	0.0715267493726113	0.0179796429138124	1	FALSE	TRUE	Small intestine	middle section	Small intestine	Epi
XCZ_C-B4_84	5745	31220	Epi	0.0762725438062594	XCZ_C-B4	XCZ_C	11	4	1-4	13	Small intestine	0.0302575023404873	0.810540101057303	G2M	13.5989420645708	1.01175699166675	0.98877104900635	2339879	0.9073	0.0762627718522789	0.0279102649340578	1	FALSE	TRUE	Small intestine	middle section	Small intestine	Epi
XCZ_C-B4_85	6688	44949	Epi	0.109996217767593	XCZ_C-B4	XCZ_C	11	5	5-8	1	Small intestine	0.481192994158771	0.0180166318752976	S	20.2455952942921	5.54374947550569	0.991208210873404	2660815	0.9052	0.109988876529477	0.0266925029731856	1	FALSE	TRUE	Small intestine	middle section	Small intestine	Epi
XCZ_C-B4_90	7205	59154	Epi	0.10297374516069	XCZ_C-B4	XCZ_C	12	2	1-4	1	Small intestine	0.0941959439330654	0.0337379123238367	S	24.4138838140264	2.28142544312207	0.993054759312176	4395869	0.9052	0.102956339480401	0.0230033230732341	1	FALSE	TRUE	Small intestine	middle section	Small intestine	Epi
XCZ_C-B4_91	6079	34746	Epi	0.079637357893222	XCZ_C-B4	XCZ_C	12	3	1-4	1	Small intestine	0.661347568993109	0.0788083490329152	S	19.785000803399	5.90796476860918	0.963591733440672	2128744	0.9071	0.0796304823299183	0.02189026293131	1	FALSE	TRUE	Small intestine	middle section	Small intestine	Epi
XCZ_C-B4_92	6695	45690	Epi	0.0891242968767099	XCZ_C-B4	XCZ_C	12	4	1-4	1	Small intestine	0.0187682259236095	0.138020727626615	G2M	27.0954615264589	7.29814809260305	0.987305193070188	3228823	0.9045	0.0891223462464434	0.0253312518085331	1	FALSE	TRUE	Small intestine	middle section	Small intestine	Epi
XCZ_C-B5_07	7074	59008	Epi	0.118564213808765	XCZ_C-B5	XCZ_C	1	7	5-8	1	Small intestine	-0.0593574053543529	0.0255548989540912	G2M	26.8065649024208	4.48101577098577	0.989089195579709	4598593	0.9006	0.118558186039418	0.0383883512880302	1	FALSE	TRUE	Small intestine	middle section	Small intestine	Epi
XCZ_C-B5_15	1812	4186	Epi	0.112332695984704	XCZ_C-B5	XCZ_C	2	7	5-8	11	Small intestine	-0.121073892865608	-0.100206113542891	G1	34.0946574060457	16.7245432858781	0.971268337120818	1774541	0.6562	0.112225405921681	0.102303840144146	1	FALSE	TRUE	Small intestine	middle section	Small intestine	Epi
XCZ_C-B5_22	3418	14255	Epi	0.150940746981185	XCZ_C-B5	XCZ_C	3	6	5-8	11	Small intestine	-0.0417060686857141	-0.11529852799635	G1	34.6217765275367	16.873310567117	0.977247183470539	3485163	0.8751	0.150781962269444	0.0304154774202079	1	FALSE	TRUE	Small intestine	middle section	Small intestine	Epi
XCZ_C-B5_27	7617	66851	Epi	0.0932441731741615	XCZ_C-B5	XCZ_C	4	3	1-4	1	Small intestine	-0.051982422873819	-0.0706352246938259	G1	23.0198638737003	3.07046416387808	0.992817405297664	5203369	0.9027	0.0932358044635912	0.0187600348599176	1	FALSE	TRUE	Small intestine	middle section	Small intestine	Epi
XCZ_C-B5_39	7702	100542	Epi	0.0468768649293813	XCZ_C-B5	XCZ_C	5	7	5-8	1	Small intestine	-0.138088077806539	-0.0256480278343482	G1	36.6939251708931	-0.156938247168682	0.992606991931585	4263518	0.9074	0.046875	0.0267892065188352	1	FALSE	TRUE	Small intestine	middle section	Small intestine	Epi
XCZ_C-B5_65	7244	66532	Epi	0.104222091957133	XCZ_C-B5	XCZ_C	9	1	1-4	1	Small intestine	-9.76566861214667e-05	-0.041017125112358	G1	22.6322393418871	1.45344663423226	0.991355717700369	4714298	0.9024	0.104220525461432	0.0226794445300041	1	FALSE	TRUE	Small intestine	middle section	Small intestine	Epi
XCZ_C-B5_79	8708	97881	Epi	0.0942388050552212	XCZ_C-B5	XCZ_C	10	7	5-8	1	Small intestine	0.593023503575064	0.579149392785918	S	20.7896986937728	6.69881128058152	0.989626931880414	6392698	0.8989	0.0942368794760985	0.0226086848279114	1	FALSE	TRUE	Small intestine	middle section	Small intestine	Epi
XCZ_C-B11_09	7867	112684	Epi	0.0593351200724162	XCZ_C-B11	XCZ_C	2	1	1-4	1	Small intestine	-0.0582858825187552	-0.0755035528504866	G1	32.7346522955318	-0.786994036658683	0.994969709381399	5680477	0.9122	0.0593335404002307	0.027327250928033	1	FALSE	TRUE	Small intestine	middle section	Small intestine	Epi
XCZ_C-B11_16	7680	97973	Epi	0.0584158415841584	XCZ_C-B11	XCZ_C	2	8	5-8	1	Small intestine	-0.0987858947232165	-0.0674950600955512	G1	37.3315181673619	0.235969933235238	0.993150143002601	5951792	0.913	0.0584122642279742	0.0193445918469129	1	FALSE	TRUE	Small intestine	middle section	Small intestine	Epi
XCZ_C-B11_26	7621	91500	Epi	0.0692138711898491	XCZ_C-B11	XCZ_C	4	2	1-4	1	Small intestine	-0.0844510826274797	-0.0570702665949382	G1	24.0943210956176	-1.89136112867628	0.990486442950212	6291462	0.9053	0.0692108455460477	0.0177561198308263	1	FALSE	TRUE	Small intestine	middle section	Small intestine	Epi
XCZ_C-B11_34	7848	98032	Epi	0.0647767497373226	XCZ_C-B11	XCZ_C	5	2	1-4	1	Small intestine	-0.122457813294451	-0.0345973454492026	G1	33.2948517292595	-0.775415915461579	0.981397306263817	5478814	0.9108	0.0647747674228823	0.0141150111868073	1	FALSE	TRUE	Small intestine	middle section	Small intestine	Epi
XCZ_C-B11_35	5197	29100	Epi	0.159958755799966	XCZ_C-B11	XCZ_C	5	3	1-4	1	Small intestine	-0.150847235368255	-0.0697461271893341	G1	36.5221091122151	2.71865033564374	0.986056038686164	2607115	0.8984	0.1599202803931	0.0300221655264456	1	FALSE	TRUE	Small intestine	middle section	Small intestine	Epi
XCZ_C-B11_38	4337	28279	Epi	0.042157382847038	XCZ_C-B11	XCZ_C	5	6	5-8	1	Small intestine	0.0259167781378095	-0.0667775309034649	S	19.5279895837222	-5.69397467011358	0.938216165533574	1803927	0.8238	0.0421499292786421	0.0465473923455368	1	FALSE	TRUE	Small intestine	middle section	Small intestine	Epi
XCZ_C-B11_40	1847	7170	Epi	0.0446304044630404	XCZ_C-B11	XCZ_C	5	8	5-8	11	Small intestine	-0.129733243771248	-0.0977694217562071	G1	36.811715708622	20.5338164699634	0.98130754208128	1585710	0.8877	0.044624180727932	0.0697383467333129	1	FALSE	TRUE	Small intestine	middle section	Small intestine	Epi
XCZ_C-B11_48	7995	63604	Epi	0.124261006289308	XCZ_C-B11	XCZ_C	6	8	5-8	1	Small intestine	0.343170448521447	-0.00255361868126472	S	19.9707383423142	4.36622032631804	0.992487395641741	6198579	0.9049	0.124251238110211	0.0197455226843274	1	FALSE	TRUE	Small intestine	middle section	Small intestine	Epi
XCZ_C-B11_49	6304	39868	Epi	0.161093691207826	XCZ_C-B11	XCZ_C	7	1	1-4	1	Small intestine	-0.0523368137754492	-0.0532427106316587	G1	18.3958615588361	3.51307677295278	0.985688201311448	3381079	0.8915	0.161077528907171	0.0309333164562948	1	FALSE	TRUE	Small intestine	middle section	Small intestine	Epi
XCZ_C-B11_72	7258	73035	Epi	0.0894253282762587	XCZ_C-B11	XCZ_C	9	8	5-8	1	Small intestine	-0.107249712191036	-0.0746995498012875	G1	25.2582025770533	-0.785560851622152	0.987227382211343	5578026	0.9049	0.089419206440483	0.0169029525958511	1	FALSE	TRUE	Small intestine	middle section	Small intestine	Epi
XCZ_C-B11_75	7951	78966	Epi	0.0743630008611519	XCZ_C-B11	XCZ_C	10	3	1-4	1	Small intestine	-0.085950796812397	-0.0748884439989039	G1	23.7737457512774	-0.444772615274949	0.993695981855684	4530201	0.8941	0.0743535847240864	0.0115611102702157	1	FALSE	TRUE	Small intestine	middle section	Small intestine	Epi
XCZ_C-B11_94	3140	12861	Epi	0.104190964932742	XCZ_C-B11	XCZ_C	12	6	5-8	13	Small intestine	0.0285410342953706	0.196855402553749	G2M	13.028635823316	1.73440599211126	0.968551815446784	1747172	0.8728	0.104174764829356	0.0471748446023862	1	FALSE	TRUE	Small intestine	middle section	Small intestine	Epi
XCZ_C-B12_14	6021	38294	Epi	0.111198161495874	XCZ_C-B12	XCZ_C	2	6	5-8	1	Small intestine	-0.0880917449081524	0.0207079905910771	G2M	24.5737378112249	1.53253044933238	0.987392843311364	2522958	0.8778	0.111189450319885	0.0131077935496626	1	FALSE	TRUE	Small intestine	middle section	Small intestine	Epi
XCZ_C-B12_16	4536	26582	Epi	0.0700850199383041	XCZ_C-B12	XCZ_C	2	8	5-8	13	Small intestine	-0.0693078543699539	0.0291598607467153	G2M	12.3296896997175	1.39873534091019	0.993145791841416	2791106	0.8917	0.0700718396208673	0.0560683491626869	1	FALSE	TRUE	Small intestine	middle section	Small intestine	Epi
XCZ_C-B12_20	3125	10981	Epi	0.166241574057205	XCZ_C-B12	XCZ_C	3	4	1-4	1	Small intestine	-0.0641192360608283	-0.046818160025021	G1	16.658623174595	3.09559591135994	0.927004255501144	577335	0.8682	0.166196156998452	0.0165177948795877	1	FALSE	TRUE	Small intestine	middle section	Small intestine	Epi
XCZ_C-B12_25	7598	82024	Epi	0.0777483815120518	XCZ_C-B12	XCZ_C	4	1	1-4	1	Small intestine	-0.115022032016873	-0.0498933799058912	G1	31.991901809675	0.650922259128871	0.993941648417188	5732747	0.8849	0.0777455378913489	0.0193165221305964	1	FALSE	TRUE	Small intestine	middle section	Small intestine	Epi
XCZ_C-B12_42	7471	79973	Epi	0.064984432245883	XCZ_C-B12	XCZ_C	6	2	1-4	1	Small intestine	0.259811534697033	0.0331170252153201	S	23.8929723012224	0.399283684264205	0.990126762804232	5722035	0.7347	0.0649828071272273	0.0126387780452927	1	FALSE	TRUE	Small intestine	middle section	Small intestine	Epi
XCZ_C-B12_56	7622	81400	Epi	0.0717962578473408	XCZ_C-B12	XCZ_C	7	8	5-8	1	Small intestine	-0.0806691861964483	-0.0618231614839605	G1	31.7856738659635	0.502700229519018	0.994469091630247	6156539	0.8973	0.0717936117936118	0.0168543697368954	1	FALSE	TRUE	Small intestine	middle section	Small intestine	Epi
XCZ_C-B12_67	4176	19423	Epi	0.0878990731204943	XCZ_C-B12	XCZ_C	9	3	1-4	13	Small intestine	-0.0131518591655081	0.202826944139315	G2M	13.0955928897713	1.24582683714692	0.984884534736018	1592179	0.8475	0.0878764478764479	0.0345505060071333	1	FALSE	TRUE	Small intestine	middle section	Small intestine	Epi
XCZ_C-B12_69	6321	45695	Epi	0.1105810263705	XCZ_C-B12	XCZ_C	9	5	5-8	1	Small intestine	-0.112823375075529	-0.114083452058738	G1	35.9231108383005	0.732931066690413	0.990877607442141	3421471	0.8885	0.1105810263705	0.0232959583736772	1	FALSE	TRUE	Small intestine	middle section	Small intestine	Epi
XCZ_C-B12_74	7208	66111	Epi	0.0840140376353845	XCZ_C-B12	XCZ_C	10	2	1-4	1	Small intestine	-0.105513317453702	-0.0507925961129237	G1	24.2003892602951	-1.36078417026465	0.993503797810534	4708788	0.873	0.0840089545014521	0.0167183273905733	1	FALSE	TRUE	Small intestine	middle section	Small intestine	Epi
XCZ_C-B12_91	5029	32167	Epi	0.114095628924952	XCZ_C-B12	XCZ_C	12	3	1-4	1	Small intestine	0.0123028001664909	-0.0503345615386192	S	21.5955909016612	1.2435840073571	0.957842820556193	1898626	0.8806	0.114092081947337	0.0285195029164346	1	FALSE	TRUE	Small intestine	middle section	Small intestine	Epi
XCZ_C-B13_07	7291	55962	Epi	0.135259743740953	XCZ_C-B13	XCZ_C	1	7	5-8	1	Small intestine	0.241217114295969	-0.0587831258095408	S	28.4954892884071	4.01131355338497	0.989839017640598	4043324	0.8796	0.135245242562316	0.0282965027032402	1	FALSE	TRUE	Small intestine	middle section	Small intestine	Epi
XCZ_C-B13_47	7525	73459	Epi	0.0825505731166108	XCZ_C-B13	XCZ_C	6	7	5-8	1	Small intestine	-0.0705966849488608	-0.0310106314002918	G1	32.0868915612569	0.92446827130353	0.987975672187764	4354019	0.8919	0.0825494493527001	0.0252215670674831	1	FALSE	TRUE	Small intestine	middle section	Small intestine	Epi
XCZ_C-B13_54	6884	65919	Epi	0.0757444742790394	XCZ_C-B13	XCZ_C	7	6	5-8	1	Small intestine	0.0228331373243902	0.129373209641117	G2M	25.6463453213268	6.94704331149798	0.989777269904491	4167325	0.8814	0.0757387294460288	0.0195552745655497	1	FALSE	TRUE	Small intestine	middle section	Small intestine	Epi
XCZ_C-B13_66	7409	59262	Epi	0.101555908063046	XCZ_C-B13	XCZ_C	9	2	1-4	1	Small intestine	0.152242940346688	-0.0427238346538203	S	21.9484655292605	1.90711816610797	0.994411769281908	5264686	0.8856	0.101542199574798	0.0212225033759125	1	FALSE	TRUE	Small intestine	middle section	Small intestine	Epi
XCZ_C-B13_72	8335	122181	Epi	0.0666999525267242	XCZ_C-B13	XCZ_C	9	8	5-8	1	Small intestine	0.139764873111104	-0.0147271270272523	S	26.4585403094842	-2.48945275387693	0.991321740880401	6914036	0.8894	0.0666944935507104	0.0127565554638853	1	FALSE	TRUE	Small intestine	middle section	Small intestine	Epi
XCZ_C-B13_74	6613	52163	Epi	0.109185375486493	XCZ_C-B13	XCZ_C	10	2	1-4	1	Small intestine	-0.0679038515479765	-0.0394090844468711	G1	19.7742042431941	-0.127059399174581	0.992405944566116	4943393	0.8742	0.109177002856431	0.0260723781424084	1	FALSE	TRUE	Small intestine	middle section	Small intestine	Epi
XCZ_C-B13_81	6712	67432	Epi	0.124809064080319	XCZ_C-B13	XCZ_C	11	1	1-4	1	Small intestine	-0.145975964969536	-0.066155805074188	G1	35.5031618493631	1.17946844684746	0.990684824197218	4395222	0.8765	0.124799810190403	0.0258460353166399	1	FALSE	TRUE	Small intestine	middle section	Small intestine	Epi
XCZ_C-B13_90	7046	69500	Epi	0.101833199033038	XCZ_C-B13	XCZ_C	12	2	1-4	1	Small intestine	-0.086098250525692	-0.0582996446605129	G1	24.659904224859	0.79686697631346	0.99283034076948	5623127	0.8762	0.101827338129496	0.0307071693951115	1	FALSE	TRUE	Small intestine	middle section	Small intestine	Epi
XCZ_C-B13_93	5300	32629	Epi	0.147756528135344	XCZ_C-B13	XCZ_C	12	5	5-8	1	Small intestine	-0.0406239378704338	-0.0487982619901129	G1	26.6242740705203	3.56450281763564	0.986994579690727	2001855	0.8673	0.147747471651854	0.0338372407044773	1	FALSE	TRUE	Small intestine	middle section	Small intestine	Epi
XCZ_C-B14_44	5384	24408	Epi	0.170531836433664	XCZ_C-B14	XCZ_C	6	4	1-4	1	Small intestine	0.0622112632622693	-0.0168158757280693	S	18.2635944097112	3.49451332199147	0.988931838177976	1771870	0.8811	0.170510877135483	0.0184523662056142	1	FALSE	TRUE	Small intestine	middle section	Small intestine	Epi
XCZ_C-B14_64	5777	26684	Epi	0.170489468555581	XCZ_C-B14	XCZ_C	8	8	5-8	1	Small intestine	-0.127133637667214	-0.0657615435900171	G1	28.132653915452	3.00460943705224	0.986756513250368	2376866	0.8797	0.170457526136321	0.0150367490721769	1	FALSE	TRUE	Small intestine	middle section	Small intestine	Epi
XCZ_C-B14_65	4631	23608	Epi	0.0618010843781769	XCZ_C-B14	XCZ_C	9	1	1-4	1	Small intestine	-0.114042331792348	-0.0818579011793469	G1	19.5116012201354	-5.57387424985828	0.989194046960259	1727101	0.8892	0.0617984666864331	0.0571810222955361	1	FALSE	TRUE	Small intestine	middle section	Small intestine	Epi
XCZ_C-B14_66	5726	34487	Epi	0.127595406565364	XCZ_C-B14	XCZ_C	9	2	1-4	1	Small intestine	-0.0649000930680436	0.0233025013899117	G2M	27.607531141076	4.85106146480505	0.993113626677809	2903068	0.8819	0.127576908579547	0.0433389554292279	1	FALSE	TRUE	Small intestine	middle section	Small intestine	Epi
XCZ_C-B14_92	6230	44669	Epi	0.0820516264803994	XCZ_C-B14	XCZ_C	12	4	1-4	1	Small intestine	-0.0866884448595252	-0.0493562101534751	G1	31.1660229376009	0.421503716504451	0.99143674414107	1764601	0.8914	0.0820387697542195	0.0254000587523323	1	FALSE	TRUE	Small intestine	middle section	Small intestine	Epi
XCZ_C-C1_09	2151	6804	Epi	0.146596088810469	XCZ_C-C1	XCZ_C	2	1	1-4	11	Small intestine	-0.0908653157854782	-0.0755697123857377	G1	34.3670264090459	17.3058064008704	0.985729378084831	1694906	0.852	0.146488392594769	0.05236636795242	1	FALSE	TRUE	Small intestine	middle section	Small intestine	Epi
XCZ_C-C1_15	5451	30732	Epi	0.102896192645623	XCZ_C-C1	XCZ_C	2	7	5-8	1	Small intestine	-0.109318074434653	-0.0175961263145624	G1	33.0674821690409	0.19626656523808	0.986211878356108	2202439	0.753	0.102882800806924	0.0284105117330506	1	FALSE	TRUE	Small intestine	middle section	Small intestine	Epi
XCZ_C-C1_16	7615	100874	Epi	0.0606808628757237	XCZ_C-C1	XCZ_C	2	8	5-8	1	Small intestine	-0.0465408856302705	-0.0524189004267705	G1	32.5351601774385	-0.532277606712765	0.995529648316824	4457508	0.9174	0.0606790582403965	0.0198840202520124	1	FALSE	TRUE	Small intestine	middle section	Small intestine	Epi
XCZ_C-C1_19	3737	15172	Epi	0.0637287241060826	XCZ_C-C1	XCZ_C	3	3	1-4	11	Small intestine	-0.0654837290506772	-0.0787840769009464	G1	36.8659269827342	19.3002954207496	0.98728114905737	3519603	0.8771	0.0636573311367381	0.0206303648292866	1	FALSE	TRUE	Small intestine	middle section	Small intestine	Epi
XCZ_C-C1_43	1223	4701	Epi	0.166773027015529	XCZ_C-C1	XCZ_C	6	3	1-4	11	Small intestine	-0.101992550128122	-0.0640171230231798	G1	34.0285133076369	17.5420719803003	0.989502524960852	588809	0.8265	0.166773027015529	0.0763557037487839	1	FALSE	TRUE	Small intestine	middle section	Small intestine	Epi
XCZ_C-C1_45	5335	29676	Epi	0.128833322100155	XCZ_C-C1	XCZ_C	6	5	5-8	1	Small intestine	-0.139646196911046	-0.0636848220116987	G1	28.351300754439	5.07428435416593	0.99157904129337	1581142	0.9071	0.128824639439278	0.0509120206719847	1	FALSE	TRUE	Small intestine	middle section	Small intestine	Epi
XCZ_C-C1_53	7229	59208	Epi	0.0787926899300747	XCZ_C-C1	XCZ_C	7	5	5-8	1	Small intestine	-0.00780078857354677	-0.0729643965542163	G1	24.1948164214739	0.135433883977684	0.991728866923809	3132697	0.9082	0.0787873669988178	0.0197657700260827	1	FALSE	TRUE	Small intestine	middle section	Small intestine	Epi
XCZ_C-C1_65	6066	47318	Epi	0.104442284120208	XCZ_C-C1	XCZ_C	9	1	1-4	1	Small intestine	-0.0988511210793385	-0.0281729590629533	G1	22.2058488238996	0.837750585848073	0.991804620989106	2547036	0.9054	0.104440076924703	0.0380562499605024	1	FALSE	TRUE	Small intestine	middle section	Small intestine	Epi
XCZ_C-C2_29	7596	70489	Epi	0.0898811043954485	XCZ_C-C2	XCZ_C	4	5	5-8	1	Small intestine	-0.0978951994823308	-0.0894899788545847	G1	23.7866986524167	-0.347964702728566	0.994337266321896	5591794	0.9038	0.0898696287469322	0.0231565376331395	1	FALSE	TRUE	Small intestine	middle section	Small intestine	Epi
XCZ_C-C2_37	3298	17294	Epi	0.0602730217491902	XCZ_C-C2	XCZ_C	5	5	5-8	9	Small intestine	-0.0841349325700076	0.00466786174731906	G2M	-20.9696471639607	30.8042240379973	0.994359576796363	1526877	0.9067	0.060248626770743	0.0573530332716033	1	FALSE	TRUE	Small intestine	middle section	Small intestine	Epi
XCZ_C-C2_38	6561	49784	Epi	0.113785206316043	XCZ_C-C2	XCZ_C	5	6	5-8	1	Small intestine	-0.0936456572676377	-0.12209877636058	G1	33.4551816484841	2.43897413878565	0.977038803416095	4169642	0.8757	0.113766922427992	0.0205199446030742	1	FALSE	TRUE	Small intestine	middle section	Small intestine	Epi
XCZ_C-C2_78	7346	89399	Epi	0.0960232675205548	XCZ_C-C2	XCZ_C	10	6	5-8	1	Small intestine	-0.116207302800132	-0.0819408635041367	G1	36.8773328686253	-0.783253343911099	0.988973139881783	5460607	0.9086	0.0960157490883873	0.0148908917193984	1	FALSE	TRUE	Small intestine	middle section	Small intestine	Epi
XCZ_C-C2_81	6475	53950	Epi	0.112208957437342	XCZ_C-C2	XCZ_C	11	1	1-4	1	Small intestine	-0.0968617187874146	-0.0403272074862778	G1	27.1932857907453	1.81424520917518	0.990045252420152	3912203	0.9008	0.112196478220575	0.0218345552770092	1	FALSE	TRUE	Small intestine	middle section	Small intestine	Epi
