myAUC	avg_diff	power	avg_logFC	pct.1	pct.2	p_val_adj	cluster	gene
0.287	-0.849948132578947	0.426	-0.849948132578947	0.083	0.483	NA	Bronchus	CMYA5
0.713	0.419875867918758	0.426	0.419875867918758	1	0.861	NA	Bronchus	DSP
0.713	0.334348867812849	0.426	0.334348867812849	0.75	0.425	NA	Bronchus	PPL
0.713	0.278278158201355	0.426	0.278278158201355	0.833	0.39	NA	Bronchus	GRHL2
0.713	0.272334312537923	0.426	0.272334312537923	0.833	0.444	NA	Bronchus	LGALS3
0.288	-0.268138413070579	0.424	-0.268138413070579	0.083	0.477	NA	Bronchus	NUBPL
0.288	-0.477622661900246	0.424	-0.477622661900246	0.417	0.751	NA	Bronchus	PINK1
0.288	-0.635220980503668	0.424	-0.635220980503668	0.083	0.475	NA	Bronchus	TMCC3
0.712	0.534406535425748	0.424	0.534406535425748	0.75	0.379	NA	Bronchus	GUCY1A3
0.712	0.36223961516232	0.424	0.36223961516232	1	1	NA	Bronchus	TPT1
0.712	0.350611615835353	0.424	0.350611615835353	0.917	0.629	NA	Bronchus	SNHG15
0.712	0.333519027296331	0.424	0.333519027296331	0.833	0.633	NA	Bronchus	SUSD6
0.712	0.301928133545054	0.424	0.301928133545054	1	0.89	NA	Bronchus	CALU
0.712	0.285189873709317	0.424	0.285189873709317	0.917	0.554	NA	Bronchus	CLDN4
0.712	0.2511222077484	0.424	0.2511222077484	0.667	0.267	NA	Bronchus	CFH
0.289	-0.25659403134631	0.422	-0.25659403134631	0.083	0.478	NA	Bronchus	SMIM12
0.289	-0.299724157130991	0.422	-0.299724157130991	0.583	0.813	NA	Bronchus	BEX4
0.289	-0.44626843108151	0.422	-0.44626843108151	0.583	0.851	NA	Bronchus	EIF4G3
0.711	0.598700079538735	0.422	0.598700079538735	0.667	0.336	NA	Bronchus	LAMA3
0.711	0.51969553657748	0.422	0.51969553657748	0.917	0.774	NA	Bronchus	CD47
0.711	0.349445066053725	0.422	0.349445066053725	0.917	0.723	NA	Bronchus	GABARAPL1
0.711	0.335809593666043	0.422	0.335809593666043	0.833	0.645	NA	Bronchus	SPINT1
0.711	0.26896751151185	0.422	0.26896751151185	0.5	0.092	NA	Bronchus	EPHB3
0.29	-0.389265081776063	0.42	-0.389265081776063	0.25	0.637	NA	Bronchus	CHSY1
0.29	-0.562238387395119	0.42	-0.562238387395119	0.333	0.65	NA	Bronchus	GMNN
0.71	0.358466496206471	0.42	0.358466496206471	1	0.926	NA	Bronchus	NEDD4L
0.71	0.353299177045912	0.42	0.353299177045912	0.833	0.639	NA	Bronchus	GNPTAB
0.71	0.28957127558634	0.42	0.289571275586341	0.583	0.169	NA	Bronchus	ICAM1
0.71	0.256632002734852	0.42	0.256632002734852	0.833	0.433	NA	Bronchus	SOX11
0.291	-0.279319608614947	0.418	-0.279319608614947	0.25	0.683	NA	Bronchus	MTSS1
0.291	-0.422533719414853	0.418	-0.422533719414853	0.083	0.485	NA	Bronchus	KIF16B
0.291	-0.740294767347764	0.418	-0.740294767347764	0.167	0.555	NA	Bronchus	ADAMTS9
0.291	-0.781640656444243	0.418	-0.781640656444243	0.25	0.576	NA	Bronchus	NEBL
0.709	1.01425159056959	0.418	1.01425159056959	1	0.925	NA	Bronchus	ZFP36L1
0.709	0.346495995103615	0.418	0.346495995103615	0.667	0.292	NA	Bronchus	SDC1
0.709	0.288800780218664	0.418	0.288800780218664	1	0.943	NA	Bronchus	SRSF6
0.292	-0.459956017260857	0.416	-0.459956017260857	0	0.415	NA	Bronchus	CCDC80
0.708	0.364695488640161	0.416	0.364695488640161	0.833	0.587	NA	Bronchus	SHANK2
0.708	0.279633197451366	0.416	0.279633197451366	0.917	0.671	NA	Bronchus	CALCOCO2
0.293	-0.254993128670584	0.414	-0.254993128670584	0	0.414	NA	Bronchus	ZC3H8
0.707	0.437244120133619	0.414	0.437244120133619	0.833	0.591	NA	Bronchus	MYO5C
0.707	0.357163014282958	0.414	0.357163014282958	0.917	0.629	NA	Bronchus	RAB25
0.707	0.342688559197868	0.414	0.342688559197868	0.583	0.228	NA	Bronchus	TGFB3
0.294	-0.269154151741535	0.412	-0.269154151741535	0.417	0.705	NA	Bronchus	KCTD3
0.294	-0.851833580917643	0.412	-0.851833580917643	0.417	0.779	NA	Bronchus	TIMP3
0.706	0.763514304213341	0.412	0.763514304213341	0.5	0.12	NA	Bronchus	C16orf89
0.706	0.41277300763945	0.412	0.41277300763945	1	0.98	NA	Bronchus	ATF4
0.706	0.300850109562999	0.412	0.300850109562999	1	0.969	NA	Bronchus	RPLP2
0.295	-0.421122182763579	0.41	-0.421122182763579	0.667	0.802	NA	Bronchus	ZNF770
0.295	-0.751631712568815	0.41	-0.751631712568815	0.333	0.633	NA	Bronchus	TSPAN33
0.705	0.418182690338837	0.41	0.418182690338837	0.917	0.563	NA	Bronchus	MYOF
0.705	0.393397561387293	0.41	0.393397561387293	0.583	0.235	NA	Bronchus	SLC16A9
0.705	0.365831493773243	0.41	0.365831493773243	0.917	0.791	NA	Bronchus	SMC5
0.705	0.335694373547965	0.41	0.335694373547965	0.917	0.642	NA	Bronchus	SELENOW
0.296	-0.645138986492247	0.408	-0.645138986492247	0.083	0.455	NA	Bronchus	C14orf105
0.704	0.500106504443087	0.408	0.500106504443087	1	0.887	NA	Bronchus	TSC22D2
0.704	0.339550893347024	0.408	0.339550893347024	0.917	0.676	NA	Bronchus	CSRNP1
0.297	-0.310954965219627	0.406	-0.310954965219627	0.417	0.801	NA	Bronchus	USP14
0.297	-0.474455945557518	0.406	-0.474455945557518	0.25	0.581	NA	Bronchus	CMBL
0.297	-0.541784400637273	0.406	-0.541784400637273	0.583	0.854	NA	Bronchus	SUPT16H
0.297	-0.575473746845027	0.406	-0.575473746845027	0.167	0.565	NA	Bronchus	BICD1
0.297	-0.681325268868714	0.406	-0.681325268868714	0.417	0.734	NA	Bronchus	UROD
0.297	-0.689543044860317	0.406	-0.689543044860317	0	0.407	NA	Bronchus	MYLK
0.703	0.548755712089474	0.406	0.548755712089474	0.583	0.235	NA	Bronchus	NDNF
0.703	0.395998411405444	0.406	0.395998411405444	0.833	0.568	NA	Bronchus	YOD1
0.703	0.357961077760165	0.406	0.357961077760165	0.917	0.697	NA	Bronchus	CADM1
0.703	0.292959354777362	0.406	0.292959354777362	0.583	0.256	NA	Bronchus	AADAT
0.298	-0.313236222730408	0.404	-0.313236222730408	0	0.404	NA	Bronchus	SPIRE1
0.298	-0.361062079746523	0.404	-0.361062079746523	0.917	0.917	NA	Bronchus	MTPN
0.298	-0.377106333663509	0.404	-0.377106333663509	0.333	0.634	NA	Bronchus	SDCCAG8
0.298	-0.393324420819128	0.404	-0.393324420819128	0.667	0.846	NA	Bronchus	MGST3
0.702	0.329147877202953	0.404	0.329147877202953	1	0.804	NA	Bronchus	UFM1
0.299	-0.250004809346224	0.402	-0.250004809346224	0.167	0.518	NA	Bronchus	PIGX
0.299	-0.301109951958412	0.402	-0.301109951958412	0.417	0.742	NA	Bronchus	BECN1
0.299	-0.357137412382255	0.402	-0.357137412382255	1	0.9	NA	Bronchus	MT-ND6
0.299	-0.444160707729979	0.402	-0.444160707729979	0.667	0.805	NA	Bronchus	PDLIM5
0.299	-0.803181200927691	0.402	-0.803181200927691	0.333	0.638	NA	Bronchus	CDC14A
0.701	0.323487697309784	0.402	0.323487697309784	0.583	0.19	NA	Bronchus	PID1
0.701	0.274552518276974	0.402	0.274552518276974	1	0.94	NA	Bronchus	RPS21
0.701	0.256045434903774	0.402	0.256045434903774	0.917	0.569	NA	Bronchus	MAP3K21
0.3	-0.712599324879749	0.4	-0.712599324879749	0	0.399	NA	Bronchus	HSPA12A
0.7	0.595841457131978	0.4	0.595841457131978	0.667	0.321	NA	Bronchus	BMP3
0.7	0.493516968777976	0.4	0.493516968777976	0.5	0.125	NA	Bronchus	ZFY
0.301	-0.278847097323835	0.398	-0.278847097323835	0.75	0.876	NA	Bronchus	CAPZA2
0.301	-0.318414871723993	0.398	-0.318414871723993	0.917	0.936	NA	Bronchus	CLTC
0.301	-0.406814495336309	0.398	-0.406814495336309	0.167	0.501	NA	Bronchus	TARS2
0.301	-0.416055320842192	0.398	-0.416055320842192	0.25	0.636	NA	Bronchus	OPTN
0.699	0.642252154222741	0.398	0.642252154222741	0.583	0.216	NA	Bronchus	KRT7
0.699	0.427913856093629	0.398	0.427913856093629	0.667	0.339	NA	Bronchus	CRISPLD1
0.302	-0.27786303626887	0.396	-0.27786303626887	0.167	0.571	NA	Bronchus	TDP2
0.302	-0.347685650017149	0.396	-0.347685650017149	0.083	0.462	NA	Bronchus	LARS2
0.302	-0.348171214887753	0.396	-0.348171214887753	0.333	0.664	NA	Bronchus	SEPT8
0.302	-0.357198195347	0.396	-0.357198195347	0.583	0.845	NA	Bronchus	CSRP1
0.302	-0.412317425626743	0.396	-0.412317425626743	0.333	0.74	NA	Bronchus	TNS3
0.698	0.665080352128851	0.396	0.665080352128851	1	0.958	NA	Bronchus	FOSB
0.698	0.463896571959601	0.396	0.463896571959601	0.667	0.431	NA	Bronchus	MDK
0.698	0.349659253025298	0.396	0.349659253025298	0.917	0.695	NA	Bronchus	RNF145
0.698	0.334181900469956	0.396	0.334181900469956	1	0.839	NA	Bronchus	ALDH7A1
0.698	0.332207142218437	0.396	0.332207142218437	0.917	0.842	NA	Bronchus	USP8
0.303	-0.394972217428482	0.394	-0.394972217428482	0.917	0.96	NA	Bronchus	SLTM
0.303	-1.96684318057736	0.394	-1.96684318057736	0	0.395	NA	Bronchus	MME
0.697	2.06856276015152	0.394	2.06856276015152	0.417	0.027	NA	Bronchus	KRT14
0.697	0.490254509507482	0.394	0.490254509507482	0.833	0.567	NA	Bronchus	TACSTD2
0.697	0.381885982505616	0.394	0.381885982505616	0.917	0.85	NA	Bronchus	RPL28
0.697	0.380983072962988	0.394	0.380983072962988	0.583	0.282	NA	Bronchus	MPZL2
0.697	0.320982041297765	0.394	0.320982041297765	0.75	0.429	NA	Bronchus	SH3PXD2A
0.304	-0.263598237192296	0.392	-0.263598237192296	0.167	0.512	NA	Bronchus	TIMM21
0.304	-0.283085654887469	0.392	-0.283085654887469	0.333	0.694	NA	Bronchus	PRMT5
0.304	-0.298031216542765	0.392	-0.298031216542765	0.083	0.502	NA	Bronchus	CCDC34
0.304	-0.353140967077657	0.392	-0.353140967077657	0.417	0.685	NA	Bronchus	SERINC5
0.304	-0.464116034711059	0.392	-0.464116034711059	0.417	0.706	NA	Bronchus	TULP4
0.304	-0.966744195484117	0.392	-0.966744195484117	0.083	0.459	NA	Bronchus	PTPRD
0.696	0.553575110004634	0.392	0.553575110004634	0.75	0.504	NA	Bronchus	EMP2
0.696	0.442434189373706	0.392	0.442434189373706	0.917	0.948	NA	Bronchus	BTG1
0.696	0.254900510973086	0.392	0.254900510973086	1	0.827	NA	Bronchus	TOX4
0.305	-0.255630692747429	0.39	-0.255630692747429	0.083	0.489	NA	Bronchus	PANK1
0.305	-0.264927870138806	0.39	-0.264927870138806	0.417	0.686	NA	Bronchus	VTI1B
0.305	-0.52768026781377	0.39	-0.52768026781377	0.25	0.631	NA	Bronchus	UACA
0.695	0.378151431817407	0.39	0.378151431817407	0.5	0.107	NA	Bronchus	ROS1
0.695	0.375544327287855	0.39	0.375544327287855	0.75	0.44	NA	Bronchus	MUC1
0.695	0.316348372725986	0.39	0.316348372725986	0.75	0.537	NA	Bronchus	PDE7A
0.695	0.258278253198396	0.39	0.258278253198396	0.5	0.119	NA	Bronchus	IRX3
0.306	-0.368564780316709	0.388	-0.368564780316709	0.167	0.536	NA	Bronchus	RRM1
0.306	-0.377446724028143	0.388	-0.377446724028143	0.083	0.447	NA	Bronchus	FECH
0.306	-0.401426315745267	0.388	-0.401426315745267	0.667	0.819	NA	Bronchus	PTDSS1
0.306	-0.446709873591459	0.388	-0.446709873591459	0.167	0.564	NA	Bronchus	SMC2
0.306	-2.93605701243193	0.388	-2.93605701243193	0.167	0.525	NA	Bronchus	PODXL
0.694	0.370775822486762	0.388	0.370775822486762	0.75	0.426	NA	Bronchus	PTRF
0.694	0.366185722274286	0.388	0.366185722274286	0.917	0.746	NA	Bronchus	PRMT2
0.307	-0.256007962511826	0.386	-0.256007962511826	1	0.978	NA	Bronchus	PCBP2
0.307	-0.273950770209413	0.386	-0.273950770209413	0	0.387	NA	Bronchus	LIPG
0.307	-0.305934272954386	0.386	-0.305934272954386	0.167	0.503	NA	Bronchus	GMEB1
0.693	0.33355236347553	0.386	0.33355236347553	1	0.973	NA	Bronchus	AFF4
0.693	0.278729796249189	0.386	0.278729796249189	1	0.854	NA	Bronchus	STX16
0.308	-0.692858325177623	0.384	-0.692858325177623	0.167	0.502	NA	Bronchus	LTBP1
0.309	-0.257874468756066	0.382	-0.257874468756066	0.75	0.858	NA	Bronchus	TCEA1
0.309	-0.286224687068871	0.382	-0.286224687068871	0.167	0.522	NA	Bronchus	LRRCC1
0.309	-0.331914954159188	0.382	-0.331914954159188	0.333	0.599	NA	Bronchus	RPS28P7
0.309	-0.440976811806866	0.382	-0.440976811806866	0	0.382	NA	Bronchus	HOXB5
0.691	0.500513375224012	0.382	0.500513375224012	0.917	0.766	NA	Bronchus	PPP2R5A
0.691	0.348551908694055	0.382	0.348551908694055	0.917	0.944	NA	Bronchus	PRPF38B
0.691	0.302130072554195	0.382	0.302130072554195	1	0.856	NA	Bronchus	NDRG1
0.691	0.278739548502655	0.382	0.278739548502655	1	0.891	NA	Bronchus	KDM5B
0.31	-0.275468810257078	0.38	-0.275468810257078	0.25	0.559	NA	Bronchus	EXOC3
0.31	-0.319935146854664	0.38	-0.319935146854664	0.417	0.679	NA	Bronchus	FAM168B
0.31	-0.404379602928849	0.38	-0.404379602928849	0.417	0.64	NA	Bronchus	POFUT1
0.31	-0.423838927284321	0.38	-0.423838927284321	0.667	0.805	NA	Bronchus	ACTN4
0.31	-0.464021296138789	0.38	-0.464021296138789	1	0.97	NA	Bronchus	ADD3
0.31	-0.525099383616941	0.38	-0.525099383616941	0.25	0.607	NA	Bronchus	CALD1
0.69	0.643657613307533	0.38	0.643657613307533	0.5	0.154	NA	Bronchus	HSPB8
0.311	-0.254306282670856	0.378	-0.254306282670856	0.5	0.804	NA	Bronchus	FGD5-AS1
0.311	-0.271898209669517	0.378	-0.271898209669517	0.5	0.74	NA	Bronchus	TMEM131
0.311	-0.278318048686473	0.378	-0.278318048686473	0.083	0.462	NA	Bronchus	XPR1
0.311	-0.351837372002447	0.378	-0.351837372002447	1	0.924	NA	Bronchus	GNAI3
0.311	-0.539410174794284	0.378	-0.539410174794284	0.417	0.725	NA	Bronchus	SERPINB6
0.689	0.555383835103046	0.378	0.555383835103046	1	0.933	NA	Bronchus	EGR1
0.689	0.497807066283694	0.378	0.497807066283694	0.833	0.688	NA	Bronchus	SESTD1
0.689	0.39828217197313	0.378	0.39828217197313	0.75	0.55	NA	Bronchus	MSN
0.689	0.381225654875654	0.378	0.381225654875654	0.417	0.048	NA	Bronchus	PRRG3
0.689	0.3329402170563	0.378	0.3329402170563	1	0.893	NA	Bronchus	ETF1
0.312	-0.334295321951575	0.376	-0.334295321951575	0.583	0.799	NA	Bronchus	UBE2N
0.312	-0.355624135503526	0.376	-0.355624135503526	0.083	0.439	NA	Bronchus	PLCB4
0.312	-0.358823594084955	0.376	-0.358823594084955	0.583	0.781	NA	Bronchus	PRDM2
0.312	-0.384437832851678	0.376	-0.384437832851678	1	0.987	NA	Bronchus	CTNNA1
0.312	-0.56730175936144	0.376	-0.56730175936144	0	0.376	NA	Bronchus	ANK2
0.688	0.596732707960461	0.376	0.596732707960461	0.5	0.174	NA	Bronchus	NSG1
0.688	0.435641316687069	0.376	0.435641316687069	0.917	0.748	NA	Bronchus	KIAA1217
0.688	0.314219996667251	0.376	0.314219996667251	0.75	0.502	NA	Bronchus	TEAD2
0.688	0.305084293011933	0.376	0.305084293011933	1	0.951	NA	Bronchus	GAS5
0.688	0.304010175336273	0.376	0.304010175336273	0.833	0.623	NA	Bronchus	SNHG19
0.687	0.275805633407822	0.374	0.275805633407822	0.917	0.574	NA	Bronchus	COL27A1
0.687	0.270595012766888	0.374	0.270595012766888	1	0.921	NA	Bronchus	MT-ATP8
0.313	-0.335292605173963	0.374	-0.335292605173963	0.583	0.862	NA	Bronchus	MRPS6
0.313	-0.337005046659478	0.374	-0.337005046659478	0.5	0.777	NA	Bronchus	IARS2
0.686	0.256927945180615	0.372	0.256927945180615	0.667	0.313	NA	Bronchus	LRRN1
0.314	-0.324340009576962	0.372	-0.324340009576962	0.583	0.832	NA	Bronchus	COPS6
0.314	-0.426221883167156	0.372	-0.426221883167156	0.083	0.426	NA	Bronchus	ARHGEF3
0.314	-0.707652392040692	0.372	-0.707652392040691	0.917	0.911	NA	Bronchus	HMGCS1
0.314	-1.24752429244616	0.372	-1.24752429244616	0	0.372	NA	Bronchus	MAL
0.685	0.611679670956289	0.37	0.611679670956289	0.917	0.842	NA	Bronchus	INSR
0.685	0.468414701159862	0.37	0.468414701159862	0.75	0.458	NA	Bronchus	CELSR1
0.685	0.344446369027322	0.37	0.344446369027322	1	0.986	NA	Bronchus	RPS14
0.685	0.311035773299053	0.37	0.311035773299053	0.917	0.826	NA	Bronchus	RABGAP1
0.685	0.260712830011219	0.37	0.260712830011219	0.833	0.577	NA	Bronchus	MAP7D1
0.315	-0.261434944756797	0.37	-0.261434944756797	0.25	0.585	NA	Bronchus	TIMM50
0.315	-0.312367096986082	0.37	-0.312367096986082	0.167	0.484	NA	Bronchus	RP11-213G2.3
0.315	-0.568875300895395	0.37	-0.568875300895395	0.583	0.767	NA	Bronchus	ATIC
0.684	0.441064995490532	0.368	0.441064995490532	0.417	0.061	NA	Bronchus	CXCL17
0.684	0.339623546981243	0.368	0.339623546981243	0.917	0.607	NA	Bronchus	PEG10
0.684	0.327503076248343	0.368	0.327503076248343	1	0.81	NA	Bronchus	NAMPT
0.684	0.265101234508735	0.368	0.265101234508735	0.5	0.133	NA	Bronchus	ANKRD29
0.684	0.256613032617721	0.368	0.256613032617721	0.833	0.561	NA	Bronchus	CGN
0.316	-0.349464705977551	0.368	-0.349464705977551	0.167	0.506	NA	Bronchus	TSHZ1
0.316	-0.508322600982012	0.368	-0.508322600982012	0	0.369	NA	Bronchus	HOXB6
0.683	0.513845443928776	0.366	0.513845443928776	0.75	0.42	NA	Bronchus	NHSL1
0.683	0.499312957564744	0.366	0.499312957564744	0.917	0.765	NA	Bronchus	GOLGA8B
0.683	0.300382539536879	0.366	0.300382539536879	1	0.87	NA	Bronchus	ABI1
0.317	-0.263233297747676	0.366	-0.263233297747676	0	0.365	NA	Bronchus	CHN2
0.317	-0.27139155916911	0.366	-0.27139155916911	0.5	0.757	NA	Bronchus	TNKS2
0.317	-0.275802591750551	0.366	-0.275802591750551	0.167	0.513	NA	Bronchus	ZNRF3
0.317	-0.314132161674386	0.366	-0.314132161674386	0.417	0.729	NA	Bronchus	POLDIP2
0.317	-0.314569811303288	0.366	-0.314569811303288	0.667	0.812	NA	Bronchus	ZMYM4
0.317	-0.329552117848914	0.366	-0.329552117848914	0.917	0.951	NA	Bronchus	MTDH
0.317	-0.331683521038069	0.366	-0.331683521038069	0.5	0.745	NA	Bronchus	TEAD1
0.317	-0.405963517862961	0.366	-0.405963517862961	0	0.366	NA	Bronchus	PBLD
0.317	-0.843881776870698	0.366	-0.843881776870698	0.167	0.499	NA	Bronchus	COL3A1
0.682	0.32531638760413	0.364	0.32531638760413	0.667	0.301	NA	Bronchus	IKZF2
0.318	-0.296079081663224	0.364	-0.296079081663224	0.667	0.77	NA	Bronchus	GPI
0.318	-0.318225785801965	0.364	-0.318225785801965	0.833	0.842	NA	Bronchus	CAB39
0.318	-0.322678720297143	0.364	-0.322678720297143	0.75	0.878	NA	Bronchus	NCOA4
0.318	-0.391794278394256	0.364	-0.391794278394256	0	0.365	NA	Bronchus	HOXA9
0.318	-0.492076059892713	0.364	-0.492076059892713	0.5	0.786	NA	Bronchus	TANC1
0.318	-0.49599385246681	0.364	-0.49599385246681	0	0.364	NA	Bronchus	EMX2
0.318	-1.04323829113846	0.364	-1.04323829113846	0.833	0.823	NA	Bronchus	HIPK2
0.681	0.531753484415259	0.362	0.531753484415259	0.667	0.521	NA	Bronchus	STK17A
0.319	-0.35324194090373	0.362	-0.35324194090373	0.583	0.755	NA	Bronchus	SYNJ2BP
0.68	0.351969443189772	0.36	0.351969443189772	0.75	0.661	NA	Bronchus	C1orf198
0.32	-0.298176548533753	0.36	-0.298176548533753	0.833	0.947	NA	Bronchus	GTF2IP1
0.32	-0.302328759151024	0.36	-0.302328759151024	0	0.36	NA	Bronchus	SPECC1
0.32	-0.366596311905785	0.36	-0.366596311905785	0.5	0.682	NA	Bronchus	NEO1
0.32	-0.407704578906506	0.36	-0.407704578906506	0.333	0.608	NA	Bronchus	SLC30A1
0.32	-0.413614449591585	0.36	-0.413614449591585	0.917	0.897	NA	Bronchus	RANBP1
0.32	-1.13834801133384	0.36	-1.13834801133384	0	0.361	NA	Bronchus	CXCL12
0.32	-1.17802054776983	0.36	-1.17802054776983	0.083	0.415	NA	Bronchus	VCAN
0.679	0.298952268767586	0.358	0.298952268767586	0.5	0.177	NA	Bronchus	UTY
0.679	0.270852484708639	0.358	0.270852484708639	1	0.991	NA	Bronchus	RPL10A
0.321	-0.256871964349081	0.358	-0.256871964349081	0	0.357	NA	Bronchus	ERAP2
0.321	-0.310713624947613	0.358	-0.310713624947613	0.167	0.486	NA	Bronchus	MXRA7
0.321	-0.317606561348756	0.358	-0.317606561348756	0.583	0.703	NA	Bronchus	TCF7L2
0.321	-0.326260187882875	0.358	-0.326260187882875	1	0.959	NA	Bronchus	NCOR1
0.321	-0.377973624498551	0.358	-0.377973624498551	0.583	0.911	NA	Bronchus	CNOT7
0.321	-0.389428341007707	0.358	-0.389428341007707	0.75	0.816	NA	Bronchus	ZNF106
0.321	-0.440502232292576	0.358	-0.440502232292576	0.083	0.438	NA	Bronchus	RNF150
0.678	0.328314399021849	0.356	0.328314399021849	1	0.949	NA	Bronchus	ARID4B
0.678	0.262019594104472	0.356	0.262019594104472	0.917	0.842	NA	Bronchus	RPL39
0.322	-0.250469819258625	0.356	-0.250469819258625	0.75	0.865	NA	Bronchus	PSMC1
0.322	-0.357245955979936	0.356	-0.357245955979936	0.167	0.489	NA	Bronchus	SIPA1L2
0.322	-0.370855137985481	0.356	-0.370855137985481	0.333	0.634	NA	Bronchus	FRA10AC1
0.677	1.16169463869914	0.354	1.16169463869914	0.417	0.067	NA	Bronchus	SFTPC
0.677	0.374687760291584	0.354	0.374687760291584	0.75	0.591	NA	Bronchus	PARP6
0.677	0.328552142715792	0.354	0.328552142715792	0.417	0.079	NA	Bronchus	RP11-91J19.3
0.677	0.270790896194929	0.354	0.270790896194929	0.667	0.445	NA	Bronchus	AGAP3
0.323	-0.295966029462566	0.354	-0.295966029462566	0.083	0.411	NA	Bronchus	COL4A2
0.323	-0.33118972367114	0.354	-0.33118972367114	0.25	0.619	NA	Bronchus	MBP
0.676	0.388706018636043	0.352	0.388706018636043	0.417	0.094	NA	Bronchus	PRKY
0.676	0.377916109990641	0.352	0.377916109990641	0.833	0.793	NA	Bronchus	UBL3
0.676	0.345762642967677	0.352	0.345762642967677	0.5	0.196	NA	Bronchus	RASSF9
0.676	0.295629278749582	0.352	0.295629278749582	0.917	0.804	NA	Bronchus	PRDX5
0.324	-0.323003519972565	0.352	-0.323003519972565	0.417	0.698	NA	Bronchus	SLC20A2
0.324	-0.342872670041809	0.352	-0.342872670041809	1	0.885	NA	Bronchus	ZC3H14
0.324	-0.353354357471723	0.352	-0.353354357471723	0	0.351	NA	Bronchus	SYTL4
0.324	-0.363471024793945	0.352	-0.363471024793945	0.5	0.766	NA	Bronchus	SEC14L1
0.324	-0.453475335112757	0.352	-0.453475335112757	0.667	0.806	NA	Bronchus	STAT1
0.324	-0.46239500801704	0.352	-0.46239500801704	0.167	0.488	NA	Bronchus	ZHX3
0.324	-0.512923017984643	0.352	-0.512923017984643	0.333	0.685	NA	Bronchus	SPATA13--1
0.324	-0.517852132734347	0.352	-0.517852132734347	0.333	0.602	NA	Bronchus	B4GAT1
0.324	-0.583166961208752	0.352	-0.583166961208752	0.25	0.497	NA	Bronchus	BMP7
0.675	1.31320866102774	0.35	1.31320866102774	0.583	0.405	NA	Bronchus	CPM
0.325	-0.253960387387851	0.35	-0.253960387387851	0.417	0.708	NA	Bronchus	WDFY1
0.325	-0.273557781619267	0.35	-0.273557781619267	0.333	0.681	NA	Bronchus	IVD
0.325	-0.303700928713398	0.35	-0.303700928713398	0.417	0.72	NA	Bronchus	MTCH2
0.325	-0.413806848301848	0.35	-0.413806848301848	0.417	0.747	NA	Bronchus	DHRS7
0.325	-0.452705493676335	0.35	-0.452705493676335	0.083	0.406	NA	Bronchus	SNCA
0.325	-0.793395244343703	0.35	-0.793395244343703	0	0.35	NA	Bronchus	SPOCK2
0.326	-0.257965188398595	0.348	-0.257965188398595	0	0.349	NA	Bronchus	ETS1
0.326	-0.313093940947676	0.348	-0.313093940947676	0.25	0.571	NA	Bronchus	PPIH
0.326	-0.320460541310211	0.348	-0.320460541310211	0.25	0.571	NA	Bronchus	WAC-AS1
0.326	-0.943095583649886	0.348	-0.943095583649886	0.583	0.767	NA	Bronchus	MPP5
0.673	0.542492304269057	0.346	0.542492304269057	0.75	0.573	NA	Bronchus	MBIP
0.673	0.416866733859181	0.346	0.416866733859181	0.917	0.796	NA	Bronchus	F11R
0.673	0.340177572000168	0.346	0.340177572000168	0.833	0.628	NA	Bronchus	AAMDC
0.327	-0.257428406347707	0.346	-0.257428406347707	0.25	0.55	NA	Bronchus	METTL16
0.327	-0.25767844954978	0.346	-0.25767844954978	0.583	0.823	NA	Bronchus	R3HDM2
0.327	-0.291574588779096	0.346	-0.291574588779096	0.833	0.883	NA	Bronchus	TRIM44
0.327	-0.30027867809841	0.346	-0.30027867809841	0	0.346	NA	Bronchus	WIPF3
0.327	-0.317947681746841	0.346	-0.317947681746841	0	0.346	NA	Bronchus	HOXD8
0.327	-0.329907307127315	0.346	-0.329907307127315	0.833	0.893	NA	Bronchus	UBAP2L
0.327	-0.346434700627588	0.346	-0.346434700627588	0.583	0.807	NA	Bronchus	NUDT3
0.327	-0.396616044235459	0.346	-0.396616044235459	0.083	0.416	NA	Bronchus	ESRRG
0.327	-0.493276572598853	0.346	-0.493276572598853	0.083	0.438	NA	Bronchus	TYRO3
0.672	0.256310559134573	0.344	0.256310559134573	0.667	0.39	NA	Bronchus	TRAF4
0.328	-0.261888466715882	0.344	-0.261888466715882	0.5	0.712	NA	Bronchus	LARP4
0.328	-0.277808298570192	0.344	-0.277808298570192	0.333	0.592	NA	Bronchus	KLHL9
0.328	-0.283950272841547	0.344	-0.283950272841547	0.167	0.454	NA	Bronchus	TTBK2
0.328	-0.31496863019427	0.344	-0.31496863019427	1	0.975	NA	Bronchus	YWHAB
0.328	-0.323268023936675	0.344	-0.323268023936675	0.333	0.577	NA	Bronchus	MIEF1
0.328	-0.3479278328125	0.344	-0.3479278328125	0.167	0.512	NA	Bronchus	SKAP2
0.328	-0.357632243046159	0.344	-0.357632243046159	0.583	0.782	NA	Bronchus	AFG3L2
