species	organ	plate	cell	ABratio	cleanReads	mpRatio	genes	nUMI	mito	avg.cor	filter	CO
human	blood	PR10_XXL_X-T-5	PR10XT5cell58	0.926686103631468	1504868	0.8904	3900	57095	0.0407040896751029	1	TRUE	T cells
human	blood	PR10_XXL_X-T-5	PR10XT5cell59	0.968037530096807	1037854	0.898	3363	33918	0.0315171885134737	1	TRUE	T cells
human	blood	PR10_XXL_X-T-5	PR10XT5cell60	0.907452382558636	703072	0.8158	2908	19416	0.0677276473011949	1	TRUE	T cells
human	blood	PR10_XXL_X-T-5	PR10XT5cell61	0.977345115487704	1501866	0.8807	3559	51502	0.0575899965049901	1	TRUE	T cells
human	blood	PR10_XXL_X-T-5	PR10XT5cell62	0.983142780587849	3304997	0.9062	4927	92885	0.0226086020347742	1	FALSE	NA
human	blood	PR10_XXL_X-T-5	PR10XT5cell63	0.988482955826408	2581809	0.9042	4613	71239	0.0241581156389057	1	TRUE	T cells
human	blood	PR10_XXL_X-T-5	PR10XT5cell64	0.899249626685765	458400	0.8389	2527	14693	0.0457360647927585	1	FALSE	NA
human	blood	PR10_XXL_X-T-5	PR10XT5cell65	0.954674519720711	1895845	0.8833	4175	32412	0.033907194866099	1	TRUE	T cells
human	blood	PR10_XXL_X-T-5	PR10XT5cell66	0.950268630940261	2179859	0.8922	4157	35841	0.0490220696967161	1	TRUE	T cells
human	blood	PR10_XXL_X-T-5	PR10XT5cell67	0.963272011057934	1070940	0.9028	3357	18654	0.0358636217433258	1	TRUE	T cells
human	blood	PR10_XXL_X-T-5	PR10XT5cell68	0.897668419800724	1007587	0.833	3221	15927	0.0503547435172977	1	FALSE	NA
human	blood	PR10_XXL_X-T-5	PR10XT5cell69	0.978825463657966	2288040	0.902	3987	32245	0.0394789889905412	1	TRUE	T cells
human	blood	PR10_XXL_X-T-5	PR10XT5cell70	0.974652387869053	1917082	0.8952	3922	26704	0.027186938286399	1	TRUE	T cells
human	blood	PR10_XXL_X-T-5	PR10XT5cell71	0.896031818695907	378999	0.8587	3236	12457	0.0431885686762463	1	FALSE	NA
human	blood	PR10_XXL_X-T-5	PR10XT5cell72	0.870613297126788	346516	0.7993	2330	8403	0.0449839343091753	1	FALSE	NA
human	blood	PR10_XXL_X-T-5	PR10XT5cell73	0.952854097807171	1509212	0.8749	3602	26139	0.0328627721029879	1	TRUE	T cells
human	blood	PR10_XXL_X-T-5	PR10XT5cell74	0.936912056204931	1574444	0.8783	3496	28938	0.0486557467689543	1	TRUE	T cells
human	blood	PR10_XXL_X-T-5	PR10XT5cell75	0.960908330195812	1092862	0.8971	3230	19048	0.0261444771104578	1	TRUE	T cells
human	blood	PR10_XXL_X-T-5	PR10XT5cell76	0.932683603563069	1235706	0.8691	2686	13500	0.0585185185185185	1	TRUE	T cells
human	blood	PR10_XXL_X-T-5	PR10XT5cell77	0.948106812031496	778356	0.8848	2764	13377	0.0249682290498617	1	TRUE	T cells
human	blood	PR10_XXL_X-T-5	PR10XT5cell78	0.906204153705247	620718	0.8862	3026	12627	0.033103666745862	1	TRUE	T cells
human	blood	PR10_XXL_X-T-5	PR10XT5cell79	0.977501579734175	1559559	0.9009	3300	24790	0.0427188382412263	1	TRUE	T cells
human	blood	PR10_XXL_X-T-5	PR10XT5cell80	0.891490035735751	340581	0.8177	2066	6954	0.0404083980442911	1	FALSE	NA
human	blood	PR10_XXL_X-T-5	PR10XT5cell81	0.958435387816208	1706636	0.8875	4299	64837	0.0411647670311705	1	TRUE	T cells
human	blood	PR10_XXL_X-T-5	PR10XT5cell82	0.874502303008992	695419	0.8494	2267	12826	0.147434897863714	1	FALSE	NA
human	blood	PR10_XXL_X-T-5	PR10XT5cell83	0.974503500348977	1225785	0.9025	3435	37863	0.0280484906108866	1	TRUE	T cells
human	blood	PR10_XXL_X-T-5	PR10XT5cell84	0.889495989632587	617164	0.8128	2462	16939	0.0661786410059626	1	FALSE	NA
human	blood	PR10_XXL_X-T-5	PR10XT5cell85	0.981798482350103	1515605	0.8968	3588	52080	0.0310675883256528	1	TRUE	T cells
human	blood	PR10_XXL_X-T-5	PR10XT5cell86	0.982953190964565	3679523	0.9197	4375	71247	0.0216710879054557	1	TRUE	T cells
human	blood	PR10_XXL_X-T-5	PR10XT5cell87	0.975640567000876	1856183	0.8973	3829	51922	0.0327606794807596	1	TRUE	T cells
human	blood	PR10_XXL_X-T-5	PR10XT5cell88	0.924881930077529	421220	0.8431	2318	14054	0.0400597694606518	1	FALSE	NA
human	blood	PR10_XXL_X-T-5	PR10XT5cell89	0.954470404012582	1451539	0.8822	4152	31495	0.0364502301952691	1	TRUE	T cells
human	blood	PR10_XXL_X-T-5	PR10XT5cell90	0.92464588450067	620512	0.8633	2820	14661	0.049109883364027	1	TRUE	T cells
human	blood	PR10_XXL_X-T-5	PR10XT5cell91	0.976174291134646	912788	0.898	3822	23096	0.0427346726705923	1	TRUE	T cells
human	blood	PR10_XXL_X-T-5	PR10XT5cell92	0.873800141457007	267218	0.8159	1980	6552	0.0502136752136752	1	FALSE	NA
human	blood	PR10_XXL_X-T-5	PR10XT5cell93	0.98129629079365	1167597	0.892	3606	24679	0.0273106689898294	1	TRUE	T cells
human	blood	PR10_XXL_X-T-5	PR10XT5cell94	0.848341158303567	190004	0.8545	2463	7686	0.0282331511839709	1	FALSE	NA
human	blood	PR10_XXL_X-T-5	PR10XT5cell95	0.98287924270482	1083904	0.8999	3539	19213	0.0245666996304585	1	TRUE	T cells
human	blood	PR10_XXL_X-T-5	PR10XT5cell96	0.955838110915593	387096	0.8016	2064	8616	0.0631383472609099	1	FALSE	NA
human	blood	PR10_XXL_X-T-6	PR10XT6cell1	0.914886541326839	1277494	0.8773	3456	22238	0.0364241388614084	1	TRUE	T cells
human	blood	PR10_XXL_X-T-6	PR10XT6cell2	0.950389823553549	1503293	0.8888	3687	25359	0.0521708269253519	1	TRUE	T cells
human	blood	PR10_XXL_X-T-6	PR10XT6cell3	0.970891159865647	781334	0.9126	2758	13165	0.0400303835928599	1	TRUE	T cells
human	blood	PR10_XXL_X-T-6	PR10XT6cell4	0.924841635569249	831995	0.8456	2559	11385	0.0551602986385595	1	TRUE	T cells
human	blood	PR10_XXL_X-T-6	PR10XT6cell5	0.934650114608317	619291	0.8918	2976	13958	0.042842814156756	1	TRUE	T cells
human	blood	PR10_XXL_X-T-6	PR10XT6cell6	0.974936052542912	1657625	0.905	3611	25370	0.0484824595979503	1	TRUE	T cells
human	blood	PR10_XXL_X-T-6	PR10XT6cell7	0.972657781771249	1707774	0.9001	3603	23943	0.0372133817817316	1	TRUE	T cells
human	blood	PR10_XXL_X-T-6	PR10XT6cell8	0.986590992824436	1277813	0.8771	3546	21317	0.0344326124689215	1	TRUE	T cells
human	blood	PR10_XXL_X-T-6	PR10XT6cell9	0.954095532819047	1474336	0.8842	3575	25777	0.0443030608682159	1	TRUE	T cells
human	blood	PR10_XXL_X-T-6	PR10XT6cell10	0.935799038419126	1054942	0.8864	2977	16773	0.0435223275502295	1	TRUE	T cells
human	blood	PR10_XXL_X-T-6	PR10XT6cell11	0.971532673077548	658923	0.8952	2757	13172	0.0418311569996963	1	TRUE	T cells
human	blood	PR10_XXL_X-T-6	PR10XT6cell12	0.906929051939235	604644	0.8569	2148	9411	0.0690681117840825	1	TRUE	T cells
human	blood	PR10_XXL_X-T-6	PR10XT6cell13	0.979770655318197	1240351	0.9014	3076	19993	0.0299104686640324	1	TRUE	T cells
human	blood	PR10_XXL_X-T-6	PR10XT6cell14	0.97931241712229	1703552	0.9012	3813	27810	0.034448040273283	1	TRUE	T cells
human	blood	PR10_XXL_X-T-6	PR10XT6cell15	0.975514524344682	873560	0.8995	3107	13916	0.036792181661397	1	TRUE	T cells
human	blood	PR10_XXL_X-T-6	PR10XT6cell16	0.987282170133332	2366566	0.9188	4061	27277	0.0285955200351945	1	TRUE	T cells
human	blood	PR10_XXL_X-T-6	PR10XT6cell17	0.943233246240846	1936674	0.9026	4213	30524	0.0400013104442406	1	TRUE	T cells
human	blood	PR10_XXL_X-T-6	PR10XT6cell18	0.927167710054788	1557082	0.8927	3663	24498	0.048208016980978	1	TRUE	T cells
human	blood	PR10_XXL_X-T-6	PR10XT6cell19	0.952953595194102	615264	0.8833	2754	13750	0.0420363636363636	1	TRUE	T cells
human	blood	PR10_XXL_X-T-6	PR10XT6cell20	0.871040881058317	528839	0.8089	2603	9849	0.053812569804041	1	FALSE	NA
human	blood	PR10_XXL_X-T-6	PR10XT6cell21	0.969117744915875	853992	0.9046	2985	13662	0.0266432440345484	1	TRUE	T cells
human	blood	PR10_XXL_X-T-6	PR10XT6cell22	0.97886560100993	2273874	0.9209	3825	30534	0.0317023645771926	1	TRUE	T cells
human	blood	PR10_XXL_X-T-6	PR10XT6cell23	0.957421017268489	1104869	0.8972	3220	16231	0.0235352103998521	1	TRUE	T cells
human	blood	PR10_XXL_X-T-6	PR10XT6cell24	0.982566909451364	1299049	0.8828	3635	24309	0.0381751614628327	1	TRUE	T cells
human	blood	PR10_XXL_X-T-6	PR10XT6cell25	0.932594528149809	1351971	0.8832	3584	22755	0.0319490221929246	1	TRUE	T cells
human	blood	PR10_XXL_X-T-6	PR10XT6cell26	0.917867958565633	1016160	0.8759	3034	16704	0.0676484674329502	1	TRUE	T cells
human	blood	PR10_XXL_X-T-6	PR10XT6cell27	0.950285066887156	663981	0.8836	2772	14221	0.0472540608958582	1	TRUE	T cells
human	blood	PR10_XXL_X-T-6	PR10XT6cell28	0.904025772587543	768934	0.8359	2574	11006	0.0437942940214429	1	TRUE	T cells
human	blood	PR10_XXL_X-T-6	PR10XT6cell29	0.983885395913474	2191471	0.8842	4178	34343	0.0467635325976181	1	TRUE	T cells
human	blood	PR10_XXL_X-T-6	PR10XT6cell30	0.949749403253465	870122	0.9015	3242	15695	0.0352341510035043	1	TRUE	T cells
human	blood	PR10_XXL_X-T-6	PR10XT6cell31	0.970724746636109	1525801	0.8965	3734	27464	0.0424555782114768	1	TRUE	T cells
human	blood	PR10_XXL_X-T-6	PR10XT6cell32	0.979080794951171	1034518	0.8742	2917	16280	0.00393120393120393	1	TRUE	T cells
human	blood	PR10_XXL_X-T-6	PR10XT6cell33	0.961423272658105	1200415	0.8667	3463	28478	0.0306903574689234	1	TRUE	T cells
human	blood	PR10_XXL_X-T-6	PR10XT6cell34	0.950223974051036	1341533	0.8866	3283	27123	0.0455333112118866	1	TRUE	T cells
human	blood	PR10_XXL_X-T-6	PR10XT6cell35	0.964067467923422	798929	0.9011	2699	18217	0.0352967008837899	1	TRUE	T cells
human	blood	PR10_XXL_X-T-6	PR10XT6cell36	0.894892572967755	442630	0.8409	1922	8558	0.0676559943912129	1	FALSE	NA
human	blood	PR10_XXL_X-T-6	PR10XT6cell37	0.97719734983573	1298110	0.8957	3015	23206	0.0321037662673447	1	TRUE	T cells
human	blood	PR10_XXL_X-T-6	PR10XT6cell38	0.895199752567245	401496	0.8604	2120	8379	0.0423678243227115	1	FALSE	NA
human	blood	PR10_XXL_X-T-6	PR10XT6cell39	0.893403589352016	178875	0.8194	2050	6558	0.0213479719426654	1	FALSE	NA
human	blood	PR10_XXL_X-T-6	PR10XT6cell40	0.951729902939674	591509	0.8696	2349	12817	0.0326129359444488	1	TRUE	T cells
human	blood	PR10_XXL_X-T-6	PR10XT6cell41	0.935815488303704	1031880	0.8774	3597	41751	0.0365021197097075	1	TRUE	T cells
human	blood	PR10_XXL_X-T-6	PR10XT6cell42	0.944155820314651	1328039	0.8864	3648	50374	0.0396434668678286	1	TRUE	T cells
human	blood	PR10_XXL_X-T-6	PR10XT6cell43	0.980353430623214	933947	0.9026	3202	36239	0.048897596512045	1	TRUE	T cells
human	blood	PR10_XXL_X-T-6	PR10XT6cell44	0.919570759505352	794383	0.8351	2847	24539	0.074452911691593	1	TRUE	T cells
human	blood	PR10_XXL_X-T-6	PR10XT6cell45	0.981739579068407	1689442	0.8984	3744	58380	0.0236039739636862	1	TRUE	T cells
human	blood	PR10_XXL_X-T-6	PR10XT6cell46	0.936716062204035	557046	0.8808	2633	19911	0.0293305208176385	1	TRUE	T cells
human	blood	PR10_XXL_X-T-6	PR10XT6cell47	0.98235739138981	1568094	0.906	3660	52600	0.0274144486692015	1	TRUE	T cells
human	blood	PR10_XXL_X-T-6	PR10XT6cell48	0.976761337366957	747115	0.8802	3135	33161	0.0264165736859564	1	TRUE	T cells
human	blood	PR10_XXL_X-T-6	PR10XT6cell49	0.942809007095268	1627349	0.8934	3763	34792	0.0225914003219131	1	TRUE	T cells
human	blood	PR10_XXL_X-T-6	PR10XT6cell50	0.947341507592667	1449630	0.8892	3363	29965	0.0401468379776406	1	TRUE	T cells
human	blood	PR10_XXL_X-T-6	PR10XT6cell51	0.973590893810524	943465	0.9035	2981	18933	0.0428352611841758	1	TRUE	T cells
human	blood	PR10_XXL_X-T-6	PR10XT6cell52	0.914843697000683	660573	0.8267	2273	11197	0.0609984817361793	1	TRUE	T cells
human	blood	PR10_XXL_X-T-6	PR10XT6cell53	0.986342601852953	2026046	0.9082	3624	38481	0.0458667914035498	1	TRUE	T cells
human	blood	PR10_XXL_X-T-6	PR10XT6cell54	0.951753050587828	1149337	0.9072	3351	23702	0.0135431609146907	1	TRUE	T cells
human	blood	PR10_XXL_X-T-6	PR10XT6cell55	0.96702327081862	1911273	0.8972	3708	38404	0.0352046661806062	1	TRUE	T cells
human	blood	PR10_XXL_X-T-6	PR10XT6cell56	0.782916070666297	123988	0.6245	1298	2597	0.0308047747400847	1	FALSE	NA
human	blood	PR10_XXL_X-T-6	PR10XT6cell57	0.954300746551784	1507731	0.9052	4231	67230	0.0285884277852149	1	TRUE	T cells
human	blood	PR10_XXL_X-T-6	PR10XT6cell58	0.908960697456034	924457	0.8897	3360	38648	0.0344131649761954	1	TRUE	T cells
human	blood	PR10_XXL_X-T-6	PR10XT6cell59	0.969050113016153	751227	0.8842	3255	30948	0.0349295592606954	1	TRUE	T cells
human	blood	PR10_XXL_X-T-6	PR10XT6cell60	0.912059278863041	617897	0.8488	2581	19607	0.0594175549548631	1	TRUE	T cells
human	blood	PR10_XXL_X-T-6	PR10XT6cell61	0.982342858923619	1544249	0.9039	3820	70582	0.0464849395029894	1	TRUE	T cells
human	blood	PR10_XXL_X-T-6	PR10XT6cell62	0.845941080626511	159391	0.8868	3285	15127	0.040193032326304	1	FALSE	NA
human	blood	PR10_XXL_X-T-6	PR10XT6cell63	0.987709534421782	1987148	0.911	4488	71517	0.0299089726918075	1	TRUE	T cells
human	blood	PR10_XXL_X-T-6	PR10XT6cell64	0.816152546396503	143769	0.7174	2128	7227	0.0307181403071814	1	FALSE	NA
human	blood	PR10_XXL_X-T-6	PR10XT6cell65	0.941977799807057	1394808	0.8742	3848	29723	0.0331393197187363	1	TRUE	T cells
human	blood	PR10_XXL_X-T-6	PR10XT6cell66	0.93432809053247	1219503	0.8797	3523	24585	0.0440512507626602	1	TRUE	T cells
human	blood	PR10_XXL_X-T-6	PR10XT6cell67	0.970809888480367	1046299	0.9051	3435	21668	0.0389976001476832	1	TRUE	T cells
human	blood	PR10_XXL_X-T-6	PR10XT6cell68	0.917164579440981	839281	0.8226	2979	15442	0.0492811811941458	1	TRUE	T cells
human	blood	PR10_XXL_X-T-6	PR10XT6cell69	0.982832285013116	2255116	0.9202	4195	31624	0.0255502150265621	1	TRUE	T cells
human	blood	PR10_XXL_X-T-6	PR10XT6cell70	0.928713346702146	697441	0.8781	3155	17855	0.0281153738448614	1	TRUE	T cells
human	blood	PR10_XXL_X-T-6	PR10XT6cell71	0.985216996044749	3772138	0.1931	3448	19996	0.0235547109421884	1	FALSE	NA
human	blood	PR10_XXL_X-T-6	PR10XT6cell72	0.984816785094643	1569063	0.895	3928	28916	0.0214068335869415	1	TRUE	T cells
human	blood	PR10_XXL_X-T-6	PR10XT6cell73	0.957540610311036	1470980	0.8899	3616	27681	0.0277085365413099	1	TRUE	T cells
human	blood	PR10_XXL_X-T-6	PR10XT6cell74	0.940572939121186	1097892	0.8764	2995	21686	0.0504011804851056	1	TRUE	T cells
human	blood	PR10_XXL_X-T-6	PR10XT6cell75	0.972989209128226	1057359	0.905	3269	22304	0.0368543758967001	1	TRUE	T cells
human	blood	PR10_XXL_X-T-6	PR10XT6cell76	0.899134661609957	607790	0.8064	2240	10555	0.0589294173377546	1	FALSE	NA
human	blood	PR10_XXL_X-T-6	PR10XT6cell77	0.933384473866855	680285	0.8751	2568	13404	0.0276037003879439	1	TRUE	T cells
human	blood	PR10_XXL_X-T-6	PR10XT6cell78	0.957503025842636	877847	0.8974	2816	16006	0.0355491690616019	1	TRUE	T cells
human	blood	PR10_XXL_X-T-6	PR10XT6cell79	0.971479594269592	1653479	0.9034	3872	34373	0.0385767899223228	1	TRUE	T cells
human	blood	PR10_XXL_X-T-6	PR10XT6cell80	0.969659265918909	959505	0.9005	3306	19328	0.031301738410596	1	TRUE	T cells
human	blood	PR10_XXL_X-T-6	PR10XT6cell81	0.943361645801317	984642	0.874	3503	46444	0.0428903625872018	1	TRUE	T cells
human	blood	PR10_XXL_X-T-6	PR10XT6cell82	0.917046464901042	824139	0.8554	2933	40820	0.0613914747672709	1	TRUE	T cells
human	blood	PR10_XXL_X-T-6	PR10XT6cell83	0.97923398957381	739209	0.8932	2903	34097	0.0372466785934246	1	TRUE	T cells
human	blood	PR10_XXL_X-T-6	PR10XT6cell84	0.890276243713451	425939	0.838	1916	12653	0.0395163202402592	1	FALSE	NA
human	blood	PR10_XXL_X-T-6	PR10XT6cell85	0.985881260181111	1747720	0.9014	3853	73164	0.0309168443496802	1	TRUE	T cells
human	blood	PR10_XXL_X-T-6	PR10XT6cell86	0.977183393901871	1378581	0.9037	3548	53583	0.0317638056846388	1	TRUE	T cells
human	blood	PR10_XXL_X-T-6	PR10XT6cell87	0.977892274286932	1763317	0.9098	3936	69525	0.0355267889248472	1	TRUE	T cells
human	blood	PR10_XXL_X-T-6	PR10XT6cell88	0.979604336689257	934232	0.8784	3151	42080	0.0456749049429658	1	TRUE	T cells
human	blood	PR10_XXL_X-T-6	PR10XT6cell89	0.947220847982148	830837	0.8772	3377	20990	0.0302048594568842	1	TRUE	T cells
human	blood	PR10_XXL_X-T-6	PR10XT6cell90	0.897237032544676	555278	0.8541	2795	14746	0.0546588905465889	1	FALSE	NA
human	blood	PR10_XXL_X-T-6	PR10XT6cell91	0.975791391482578	451781	0.8981	2752	13456	0.0457788347205707	1	FALSE	NA
human	blood	PR10_XXL_X-T-6	PR10XT6cell92	0.605316520405555	42508	0.7935	1324	2890	0.0660899653979239	1	FALSE	NA
human	blood	PR10_XXL_X-T-6	PR10XT6cell93	0.98470984012569	745223	0.8894	3276	21207	0.0503607299476588	1	TRUE	T cells
human	blood	PR10_XXL_X-T-6	PR10XT6cell94	0.984299369789297	1258516	0.9111	3781	21665	0.0205861989383799	1	TRUE	T cells
human	blood	PR10_XXL_X-T-6	PR10XT6cell95	0.932234965533634	364008	0.853	2543	12476	0.0476114139147163	1	FALSE	NA
human	blood	PR10_XXL_X-T-6	PR10XT6cell96	0.888141442798438	70506	0.5569	1080	1734	0.0213379469434833	1	FALSE	NA
human	blood	PR10_XXL_X-T-7	PR10XT7cell1	0.944522272147504	2086316	0.8881	4283	29460	0.0359470468431772	1	TRUE	T cells
human	blood	PR10_XXL_X-T-7	PR10XT7cell2	0.936096190393332	2123886	0.8811	4017	26888	0.0513240107110979	1	TRUE	T cells
human	blood	PR10_XXL_X-T-7	PR10XT7cell3	0.979645706396931	1679420	0.915	3876	23668	0.0192665201960453	1	TRUE	T cells
human	blood	PR10_XXL_X-T-7	PR10XT7cell4	0.93701983183489	1346130	0.86	3247	15530	0.0445589182227946	1	TRUE	T cells
human	blood	PR10_XXL_X-T-7	PR10XT7cell5	0.981322216790157	1875163	0.9075	3946	22570	0.0285777580859548	1	TRUE	T cells
human	blood	PR10_XXL_X-T-7	PR10XT7cell6	0.984505491159868	3188632	0.9073	4443	37204	0.0373346951940652	1	TRUE	T cells
human	blood	PR10_XXL_X-T-7	PR10XT7cell7	0.981272896303595	3294878	0.9087	4001	25532	0.0294140686197713	1	TRUE	T cells
human	blood	PR10_XXL_X-T-7	PR10XT7cell8	0.982112636947764	2228842	0.8904	3347	17511	0.0130203871851979	1	TRUE	T cells
human	blood	PR10_XXL_X-T-7	PR10XT7cell9	0.948806310770904	1900628	0.8809	4094	28181	0.0304105603065895	1	TRUE	T cells
human	blood	PR10_XXL_X-T-7	PR10XT7cell10	0.920311883006453	1059376	0.8831	3218	16261	0.0527642826394441	1	TRUE	T cells
human	blood	PR10_XXL_X-T-7	PR10XT7cell11	0.976593566551344	1240911	0.8961	3542	20151	0.0395513870279391	1	TRUE	T cells
human	blood	PR10_XXL_X-T-7	PR10XT7cell12	0.898203524339901	853199	0.8455	2497	10605	0.0415841584158416	1	FALSE	NA
human	blood	PR10_XXL_X-T-7	PR10XT7cell13	0.983966352107174	2119111	0.9068	4250	31516	0.0400431526843508	1	TRUE	T cells
human	blood	PR10_XXL_X-T-7	PR10XT7cell14	0.985787946798509	3598952	0.9099	4953	45772	0.0254740889626846	1	TRUE	T cells
human	blood	PR10_XXL_X-T-7	PR10XT7cell15	0.944146247124526	476500	0.8449	2514	8874	0.032228983547442	1	FALSE	NA
human	blood	PR10_XXL_X-T-7	PR10XT7cell16	0.963704343005455	1024576	0.8517	2583	12114	0.0390457322106653	1	TRUE	T cells
human	blood	PR10_XXL_X-T-7	PR10XT7cell17	0.941115823745584	2144844	0.8901	4530	32795	0.0415002286933984	1	TRUE	T cells
human	blood	PR10_XXL_X-T-7	PR10XT7cell18	0.948111730646039	2151923	0.8809	4123	28033	0.0398815681518211	1	TRUE	T cells
human	blood	PR10_XXL_X-T-7	PR10XT7cell19	0.976469585803562	1341458	0.893	3764	22324	0.0401809711521233	1	TRUE	T cells
human	blood	PR10_XXL_X-T-7	PR10XT7cell20	0.91233896489074	890758	0.8347	3202	13167	0.0568846358320043	1	TRUE	T cells
human	blood	PR10_XXL_X-T-7	PR10XT7cell21	0.984000622047015	3476564	0.9174	4983	36281	0.0304015876078388	1	TRUE	T cells
human	blood	PR10_XXL_X-T-7	PR10XT7cell22	0.955311366748978	1251123	0.8965	3789	19368	0.0383106154481619	1	TRUE	T cells
human	blood	PR10_XXL_X-T-7	PR10XT7cell23	0.977568056866613	3036143	0.9103	4589	34880	0.0339162844036697	1	TRUE	T cells
human	blood	PR10_XXL_X-T-7	PR10XT7cell24	0.880826353992183	369099	0.7847	2391	8104	0.0310957551826259	1	FALSE	NA
human	blood	PR10_XXL_X-T-7	PR10XT7cell25	0.941569373138112	2535319	0.8875	4654	37578	0.0419660439618926	1	TRUE	T cells
human	blood	PR10_XXL_X-T-7	PR10XT7cell26	0.929926799844354	1714980	0.8718	3904	24380	0.0470877768662838	1	TRUE	T cells
human	blood	PR10_XXL_X-T-7	PR10XT7cell27	0.977005871856945	1628490	0.9026	3927	25996	0.0374288352054162	1	TRUE	T cells
human	blood	PR10_XXL_X-T-7	PR10XT7cell28	0.914542901401068	1078259	0.8353	3003	14088	0.0535917092561045	1	TRUE	T cells
human	blood	PR10_XXL_X-T-7	PR10XT7cell29	0.98726358772673	3637354	0.9013	5163	45100	0.0311973392461197	1	TRUE	T cells
human	blood	PR10_XXL_X-T-7	PR10XT7cell30	0.966501392625396	1772496	0.8944	4131	27418	0.0405572981253191	1	TRUE	T cells
human	blood	PR10_XXL_X-T-7	PR10XT7cell31	0.943125521284607	659384	0.866	3123	12504	0.0259916826615483	1	TRUE	T cells
human	blood	PR10_XXL_X-T-7	PR10XT7cell32	0.97076056847724	1645010	0.8864	3584	19537	0.0318882121103547	1	TRUE	T cells
human	blood	PR10_XXL_X-T-7	PR10XT7cell33	0.942595002841378	1778415	0.8861	4063	32802	0.0327114200353637	1	TRUE	T cells
human	blood	PR10_XXL_X-T-7	PR10XT7cell34	0.95387464058958	1785432	0.8852	3723	28248	0.0447819314641745	1	TRUE	T cells
human	blood	PR10_XXL_X-T-7	PR10XT7cell35	0.975855600631335	1476000	0.9035	3631	26239	0.0315560806433172	1	TRUE	T cells
human	blood	PR10_XXL_X-T-7	PR10XT7cell36	0.900679767272473	860425	0.8776	2999	12455	0.0463267763950221	1	TRUE	T cells
human	blood	PR10_XXL_X-T-7	PR10XT7cell37	0.963927233971107	1498114	0.8952	3867	24358	0.0276705805074308	1	TRUE	T cells
human	blood	PR10_XXL_X-T-7	PR10XT7cell38	0.857203855257662	322313	0.7801	2069	6045	0.0304383788254756	1	FALSE	NA
human	blood	PR10_XXL_X-T-7	PR10XT7cell39	0.958791248657695	917774	0.8977	3182	19324	0.054595321879528	1	TRUE	T cells
human	blood	PR10_XXL_X-T-7	PR10XT7cell40	0.887765184263279	221301	0.6573	1435	3788	0.0414466737064414	1	FALSE	NA
human	blood	PR10_XXL_X-T-7	PR10XT7cell41	0.9587540785092	2425944	0.8862	4836	75979	0.0317192908566841	1	TRUE	T cells
human	blood	PR10_XXL_X-T-7	PR10XT7cell42	0.944586008798996	1887177	0.8752	4254	57465	0.0389280431567041	1	TRUE	T cells
human	blood	PR10_XXL_X-T-7	PR10XT7cell43	0.977923853968201	1599024	0.9027	4215	50443	0.027615328192217	1	TRUE	T cells
human	blood	PR10_XXL_X-T-7	PR10XT7cell44	0.916165972289185	1040739	0.8482	3530	28371	0.041908991575905	1	TRUE	T cells
human	blood	PR10_XXL_X-T-7	PR10XT7cell45	0.988067814893269	4276418	0.9235	4917	88295	0.030024350189705	1	TRUE	T cells
human	blood	PR10_XXL_X-T-7	PR10XT7cell46	0.89720353950525	490202	0.7767	3122	16033	0.0333686771034741	1	FALSE	NA
human	blood	PR10_XXL_X-T-7	PR10XT7cell47	0.955644890992093	1189079	0.8846	3824	38840	0.0201081359423275	1	TRUE	T cells
human	blood	PR10_XXL_X-T-7	PR10XT7cell48	0.978452771239498	1821754	0.8896	3911	53255	0.0210684442775326	1	TRUE	T cells
human	blood	PR10_XXL_X-T-7	PR10XT7cell49	0.919397603465089	1717460	0.8702	3776	27288	0.0302330694810906	1	TRUE	T cells
human	blood	PR10_XXL_X-T-7	PR10XT7cell50	0.942844239609991	2329894	0.8854	3781	33240	0.0337244283995187	1	TRUE	T cells
human	blood	PR10_XXL_X-T-7	PR10XT7cell51	0.977840971906593	1844545	0.9047	3815	29765	0.0281202754913489	1	TRUE	T cells
human	blood	PR10_XXL_X-T-7	PR10XT7cell52	0.910020917535276	1251656	0.8454	3007	15787	0.0399695952365871	1	TRUE	T cells
human	blood	PR10_XXL_X-T-7	PR10XT7cell53	0.989094861763399	5204730	0.9124	5165	59368	0.0266305080177874	1	TRUE	T cells
human	blood	PR10_XXL_X-T-7	PR10XT7cell54	0.933771723400017	1205452	0.8933	3919	21965	0.0311859776917824	1	TRUE	T cells
