	nCell	nUMI	validCell	cellRatio	filter
KLHDC7A	1	1	753	0.00132802124833997	FALSE
DYNLL1P3	0	0	753	0	FALSE
RP1-8B22.2	0	0	753	0	FALSE
PAX7	0	0	753	0	FALSE
TAS1R2	0	0	753	0	FALSE
RP13-279N23.2	0	0	753	0	FALSE
ALDH4A1	22	26	753	0.0292164674634794	TRUE
MIR4695	0	0	753	0	FALSE
MIR1290	0	0	753	0	FALSE
IFFO2	278	1154	753	0.369189907038513	TRUE
RP5-1126H10.2	1	2	753	0.00132802124833997	FALSE
UBR4	324	1256	753	0.430278884462151	TRUE
RP1-43E13.2	9	12	753	0.0119521912350598	TRUE
EMC1	305	794	753	0.405046480743692	TRUE
MRTO4	321	1356	753	0.426294820717131	TRUE
AKR7L	3	3	753	0.00398406374501992	FALSE
AKR7A3	1	1	753	0.00132802124833997	FALSE
RP4-657E11.10	0	1	753	0	FALSE
AKR7A2	39	48	753	0.051792828685259	TRUE
RNU6-1099P	7	17	753	0.00929614873837981	FALSE
PQLC2	36	44	753	0.047808764940239	TRUE
CAPZB	502	1733	753	0.666666666666667	TRUE
RN7SL277P	0	0	753	0	FALSE
RNU4-28P	0	0	753	0	FALSE
RP5-1056L3.1	0	0	753	0	FALSE
MINOS1	448	1002	753	0.594953519256308	TRUE
MINOS1-NBL1	0	0	753	0	FALSE
RP5-1056L3.3	95	132	753	0.126162018592297	TRUE
NBL1	96	254	753	0.127490039840637	TRUE
HTR6	0	0	753	0	FALSE
TMCO4	61	98	753	0.0810092961487384	TRUE
RNF186	0	0	753	0	FALSE
RP11-91K11.2	0	0	753	0	FALSE
OTUD3	78	133	753	0.103585657370518	TRUE
PLA2G2E	0	0	753	0	FALSE
RN7SL304P	0	0	753	0	FALSE
PLA2G2A	0	0	753	0	FALSE
PLA2G5	2	4	753	0.00265604249667995	FALSE
PLA2G2D	1	1	753	0.00132802124833997	FALSE
PLA2G2F	0	0	753	0	FALSE
RP3-340N1.2	0	0	753	0	FALSE
PLA2G2C	2	2	753	0.00265604249667995	FALSE
UBXN10-AS1	1	2	753	0.00132802124833997	FALSE
UBXN10	17	76	753	0.0225763612217795	TRUE
LINC01757	0	0	753	0	FALSE
VWA5B1	0	0	753	0	FALSE
RP4-745E8.2	0	0	753	0	FALSE
LINC01141	1	2	753	0.00132802124833997	FALSE
RP4-749H3.2	0	0	753	0	FALSE
CAMK2N1	232	570	753	0.308100929614874	TRUE
MUL1	249	433	753	0.330677290836653	TRUE
RPS4XP4	1	1	753	0.00132802124833997	FALSE
FAM43B	21	31	753	0.0278884462151394	TRUE
CDA	1	1	753	0.00132802124833997	FALSE
PINK1	485	2577	753	0.644090305444887	TRUE
MIR6084	0	0	753	0	FALSE
PINK1-AS	39	65	753	0.051792828685259	TRUE
DDOST	438	1396	753	0.581673306772908	TRUE
KIF17	5	5	753	0.00664010624169987	FALSE
RP5-930J4.5	0	0	753	0	FALSE
SH2D5	6	9	753	0.00796812749003984	FALSE
RP5-930J4.2	0	0	753	0	FALSE
HP1BP3	617	2573	753	0.819389110225764	TRUE
EIF4G3	476	2158	753	0.632138114209827	TRUE
RNU7-200P	0	0	753	0	FALSE
MIR1256	0	0	753	0	FALSE
RPS15AP6	0	0	753	0	FALSE
RP11-487E1.2	0	0	753	0	FALSE
HSPE1P27	0	0	753	0	FALSE
ECE1	299	740	753	0.397078353253652	TRUE
RP3-329E20.2	0	0	753	0	FALSE
RP5-1071N3.1	0	0	753	0	FALSE
PPP1R11P1	0	0	753	0	FALSE
RP11-293F5.8	0	0	753	0	FALSE
RP11-293F5.1	1	1	753	0.00132802124833997	FALSE
NBPF2P	2	2	753	0.00265604249667995	FALSE
HS6ST1P1	0	0	753	0	FALSE
CROCCP5	0	0	753	0	FALSE
NBPF3	36	65	753	0.047808764940239	TRUE
PFN1P10	0	0	753	0	FALSE
ALPL	1	1	753	0.00132802124833997	FALSE
RP11-63N8.3	0	0	753	0	FALSE
RAP1GAP	4	7	753	0.00531208499335989	FALSE
USP48	501	2716	753	0.665338645418327	TRUE
RP11-132G19.3	0	0	753	0	FALSE
LDLRAD2	1	1	753	0.00132802124833997	FALSE
HSPG2	166	363	753	0.220451527224436	TRUE
RP11-26H16.1	1	1	753	0.00132802124833997	FALSE
RP11-26H16.4	0	0	753	0	FALSE
CELA3B	2	4	753	0.00265604249667995	FALSE
RN7SL386P	0	0	753	0	FALSE
RNU6-1022P	0	0	753	0	FALSE
CELA3A	0	0	753	0	FALSE
RN7SL186P	0	0	753	0	FALSE
RNU6-776P	0	0	753	0	FALSE
LINC01635	0	0	753	0	FALSE
LINC00339	17	22	753	0.0225763612217795	TRUE
CDC42	690	3936	753	0.916334661354582	TRUE
CDC42-IT1	2	2	753	0.00265604249667995	FALSE
RP1-224A6.8	0	0	753	0	FALSE
RP1-224A6.9	2	2	753	0.00265604249667995	FALSE
WNT4	114	291	753	0.151394422310757	TRUE
MIR4418	0	0	753	0	FALSE
RP11-415K20.1	0	0	753	0	FALSE
RP11-415K20.2	0	0	753	0	FALSE
ZBTB40	270	1001	753	0.358565737051793	TRUE
ZBTB40-IT1	0	0	753	0	FALSE
EPHA8	1	1	753	0.00132802124833997	FALSE
MIR6127	0	0	753	0	FALSE
C1QA	0	0	753	0	FALSE
C1QC	0	0	753	0	FALSE
C1QB	0	0	753	0	FALSE
EPHB2	94	212	753	0.124833997343958	TRUE
MIR4684	0	0	753	0	FALSE
RP11-69E9.1	0	0	753	0	FALSE
MIR4253	0	0	753	0	FALSE
LACTBL1	0	0	753	0	FALSE
C1orf234	0	0	753	0	FALSE
KDM1A	471	1133	753	0.625498007968127	TRUE
RP1-184J9.2	0	0	753	0	FALSE
MIR3115	0	0	753	0	FALSE
MIR4419A	6	6	753	0.00796812749003984	FALSE
LUZP1	622	8744	753	0.826029216467464	TRUE
RP5-979D14.1	0	0	753	0	FALSE
RNU6-514P	0	0	753	0	FALSE
RNU6-135P	0	0	753	0	FALSE
HTR1D	0	0	753	0	FALSE
RP5-1057J7.1	0	0	753	0	FALSE
LINC01355	10	30	753	0.0132802124833997	TRUE
HNRNPR	691	4652	753	0.917662682602922	TRUE
ZNF436	303	1053	753	0.402390438247012	TRUE
ZNF436-AS1	25	47	753	0.0332005312084993	TRUE
RP5-1057J7.7	4	6	753	0.00531208499335989	FALSE
TCEA3	433	2257	753	0.575033200531209	TRUE
RP4-654C18.1	0	0	753	0	FALSE
ASAP3	87	139	753	0.115537848605578	TRUE
E2F2	19	152	753	0.0252324037184595	TRUE
RP1-150O5.3	1	1	753	0.00132802124833997	FALSE
ID3	444	2215	753	0.589641434262948	TRUE
MDS2	0	1	753	0	FALSE
RP11-223J15.2	0	0	753	0	FALSE
RPL11	753	29730	753	1	TRUE
ELOA	459	2178	753	0.609561752988048	TRUE
ELOA-AS1	42	64	753	0.0557768924302789	TRUE
PITHD1	375	795	753	0.49800796812749	TRUE
LYPLA2	50	68	753	0.0664010624169987	TRUE
GALE	26	58	753	0.0345285524568393	TRUE
HMGCL	231	552	753	0.306772908366534	TRUE
FUCA1	267	629	753	0.354581673306773	TRUE
CNR2	0	1	753	0	FALSE
BTBD6P1	0	0	753	0	FALSE
RP11-4M23.3	0	0	753	0	FALSE
MIR378F	0	0	753	0	FALSE
RP11-4M23.4	27	34	753	0.0358565737051793	TRUE
PNRC2	706	9047	753	0.937583001328021	TRUE
SRSF10	449	1547	753	0.596281540504648	TRUE
RP11-4M23.7	0	0	753	0	FALSE
RP11-293P20.2	0	0	753	0	FALSE
MYOM3	4	9	753	0.00531208499335989	FALSE
RP11-293P20.4	0	0	753	0	FALSE
IL22RA1	2	2	753	0.00265604249667995	FALSE
IFNLR1	46	79	753	0.0610889774236388	TRUE
RP11-10N16.2	1	1	753	0.00132802124833997	FALSE
RP11-10N16.3	0	0	753	0	FALSE
GRHL3	120	801	753	0.159362549800797	TRUE
STPG1	37	77	753	0.049136786188579	TRUE
NIPAL3	287	1052	753	0.381142098273572	TRUE
RCAN3	341	1479	753	0.452855245683931	TRUE
RP4-594I10.3	10	14	753	0.0132802124833997	TRUE
NCMAP	10	15	753	0.0132802124833997	TRUE
RP11-496D1.2	0	1	753	0	FALSE
SRRM1	643	3787	753	0.853917662682603	TRUE
CLIC4	661	3591	753	0.877822045152722	TRUE
RNU6-1208P	0	0	753	0	FALSE
RUNX3	5	13	753	0.00664010624169987	FALSE
MIR6731	0	0	753	0	FALSE
RP11-84D1.1	0	0	753	0	FALSE
RP11-84D1.2	1	1	753	0.00132802124833997	FALSE
MIR4425	0	0	753	0	FALSE
RP4-799D16.1	0	0	753	0	FALSE
RP4-781L3.1	0	0	753	0	FALSE
RP4-706G24.1	0	1	753	0	FALSE
SYF2	640	2814	753	0.849933598937583	TRUE
RSRP1	455	1511	753	0.604249667994688	TRUE
RP3-465N24.6	1	1	753	0.00132802124833997	FALSE
RP3-465N24.5	0	0	753	0	FALSE
RHD	0	5	753	0	FALSE
SDHDP6	0	0	753	0	FALSE
RP11-335G20.7	0	0	753	0	FALSE
TMEM50A	461	1063	753	0.612217795484728	TRUE
RHCE	4	11	753	0.00531208499335989	FALSE
RP3-469D22.1	0	0	753	0	FALSE
TMEM57	215	450	753	0.285524568393094	TRUE
LDLRAP1	17	28	753	0.0225763612217795	TRUE
RP11-70P17.1	1	1	753	0.00132802124833997	FALSE
MAN1C1	160	382	753	0.212483399734396	TRUE
RP1-187B23.1	1	1	753	0.00132802124833997	FALSE
SELENON	34	56	753	0.0451527224435591	TRUE
RP1-317E23.6	0	0	753	0	FALSE
RP1-317E23.3	6	11	753	0.00796812749003984	FALSE
MTFR1L	386	873	753	0.51261620185923	TRUE
RP1-317E23.7	0	0	753	0	FALSE
AUNIP	2	2	753	0.00265604249667995	FALSE
RP1-125I3.2	1	1	753	0.00132802124833997	FALSE
PAQR7	180	295	753	0.239043824701195	TRUE
STMN1	696	6644	753	0.924302788844621	TRUE
SNRPFP2	0	0	753	0	FALSE
RP1-125I3.4	0	0	753	0	FALSE
MIR3917	0	0	753	0	FALSE
PAFAH2	132	342	753	0.175298804780877	TRUE
RNU6-110P	0	0	753	0	FALSE
EXTL1	5	13	753	0.00664010624169987	FALSE
SLC30A2	1	1	753	0.00132802124833997	FALSE
RP11-96L14.9	0	0	753	0	FALSE
TRIM63	1	1	753	0.00132802124833997	FALSE
PDIK1L	145	272	753	0.192563081009296	TRUE
FAM110D	75	945	753	0.099601593625498	TRUE
RP11-96L14.8	0	0	753	0	FALSE
RP11-96L14.7	0	0	753	0	FALSE
ZNF593	81	123	753	0.107569721115538	TRUE
CNKSR1	15	22	753	0.0199203187250996	TRUE
CATSPER4	0	0	753	0	FALSE
RP11-231P20.2	3	4	753	0.00398406374501992	FALSE
RP11-231P20.6	0	0	753	0	FALSE
CEP85	68	157	753	0.0903054448871182	TRUE
RP11-231P20.5	0	0	753	0	FALSE
SH3BGRL3	72	100	753	0.0956175298804781	TRUE
UBXN11	5	6	753	0.00664010624169987	FALSE
CD52	1	3	753	0.00132802124833997	FALSE
AIM1L	9	12	753	0.0119521912350598	TRUE
RP11-569G9.7	2	2	753	0.00265604249667995	FALSE
ZNF683	0	0	753	0	FALSE
LIN28A	0	0	753	0	FALSE
DHDDS	140	242	753	0.185922974767596	TRUE
RP3-476K8.4	10	15	753	0.0132802124833997	TRUE
RP3-476K8.3	1	1	753	0.00132802124833997	FALSE
HMGN2	458	1103	753	0.608233731739708	TRUE
DPPA2P2	0	0	753	0	FALSE
RPS6KA1	7	10	753	0.00929614873837981	FALSE
MIR1976	0	0	753	0	FALSE
RN7SL679P	0	0	753	0	FALSE
RNU7-29P	0	0	753	0	FALSE
RP11-492M19.3	0	0	753	0	FALSE
RP4-785J1.1	0	0	753	0	FALSE
RP5-968P14.2	14	20	753	0.0185922974767596	TRUE
ARID1A	616	3708	753	0.818061088977424	TRUE
PIGV	74	104	753	0.098273572377158	TRUE
RN7SL165P	0	0	753	0	FALSE
ZDHHC18	64	114	753	0.0849933598937583	TRUE
SFN	247	3097	753	0.328021248339973	TRUE
RP1-50O24.6	0	0	753	0	FALSE
GPN2	130	230	753	0.172642762284197	TRUE
GPATCH3	13	21	753	0.0172642762284197	TRUE
NUDC	595	4375	753	0.790172642762284	TRUE
NR0B2	0	0	753	0	FALSE
KDF1	58	162	753	0.0770252324037185	TRUE
RPL12P13	3	3	753	0.00398406374501992	FALSE
RP11-344H11.5	0	0	753	0	FALSE
OSTCP2	1	1	753	0.00132802124833997	FALSE
TRNP1	121	280	753	0.160690571049137	TRUE
FAM46B	43	94	753	0.0571049136786189	TRUE
SLC9A1	110	204	753	0.146082337317397	TRUE
RP11-40H20.5	0	0	753	0	FALSE
CHCHD3P3	1	1	753	0.00132802124833997	FALSE
NPM1P39	71	87	753	0.0942895086321381	TRUE
SNRPEP7	0	0	753	0	FALSE
RP11-40H20.4	0	0	753	0	FALSE
WDTC1	93	164	753	0.123505976095618	TRUE
RP11-4K3__A.3	8	12	753	0.0106241699867198	TRUE
TMEM222	30	45	753	0.0398406374501992	TRUE
RNU6-48P	0	0	753	0	FALSE
ACTG1P20	0	0	753	0	FALSE
SYTL1	19	36	753	0.0252324037184595	TRUE
MAP3K6	46	73	753	0.0610889774236388	TRUE
FCN3	1	3	753	0.00132802124833997	FALSE
CD164L2	0	0	753	0	FALSE
RP1-144C9.2	0	0	753	0	FALSE
GPR3	0	0	753	0	FALSE
WASF2	610	3101	753	0.810092961487384	TRUE
RP4-752I6.1	0	0	753	0	FALSE
RP1-159A19.4	13	48	753	0.0172642762284197	TRUE
AHDC1	210	336	753	0.278884462151394	TRUE
FGR	9	14	753	0.0119521912350598	TRUE
RP1-159A19.3	0	0	753	0	FALSE
RP11-288L9.1	1	1	753	0.00132802124833997	FALSE
IFI6	555	4863	753	0.737051792828685	TRUE
RP11-288L9.4	0	0	753	0	FALSE
RNU6-949P	0	0	753	0	FALSE
CHMP1AP1	1	1	753	0.00132802124833997	FALSE
RNU6-424P	0	0	753	0	FALSE
FAM76A	153	264	753	0.203187250996016	TRUE
RP3-426I6.2	1	1	753	0.00132802124833997	FALSE
RPEP3	0	0	753	0	FALSE
STX12	377	942	753	0.50066401062417	TRUE
RP3-426I6.5	2	2	753	0.00265604249667995	FALSE
RP3-426I6.6	1	1	753	0.00132802124833997	FALSE
RNU6-1245P	0	0	753	0	FALSE
PPP1R8	214	411	753	0.284196547144754	TRUE
SCARNA1	1	1	753	0.00132802124833997	FALSE
THEMIS2	12	18	753	0.0159362549800797	TRUE
RPA2	272	480	753	0.361221779548473	TRUE
SMPDL3B	0	0	753	0	FALSE
RP11-460I13.2	0	0	753	0	FALSE
XKR8	72	114	753	0.0956175298804781	TRUE
EYA3	211	443	753	0.280212483399734	TRUE
RP11-460I13.6	0	0	753	0	FALSE
RN7SL559P	2	2	753	0.00265604249667995	FALSE
SPCS2P4	43	60	753	0.0571049136786189	TRUE
RP5-1053E7.2	0	0	753	0	FALSE
RP5-1053E7.3	0	0	753	0	FALSE
RNU6-176P	0	0	753	0	FALSE
PTAFR	12	30	753	0.0159362549800797	TRUE
DNAJC8	598	2698	753	0.794156706507304	TRUE
ATPIF1	421	1119	753	0.559096945551129	TRUE
RP5-1092A3.4	2	3	753	0.00265604249667995	FALSE
RP5-1092A3.5	1	2	753	0.00132802124833997	FALSE
SESN2	73	145	753	0.0969455511288181	TRUE
MED18	42	65	753	0.0557768924302789	TRUE
PHACTR4	482	1837	753	0.640106241699867	TRUE
RP1-308E4.1	4	4	753	0.00531208499335989	FALSE
RNU6ATAC27P	1	3	753	0.00132802124833997	FALSE
RCC1	205	453	753	0.272244355909695	TRUE
SNHG3	55	87	753	0.0730411686586985	TRUE
SNORA73A	0	0	753	0	FALSE
SNORA73B	1	1	753	0.00132802124833997	FALSE
PRDX3P2	0	0	753	0	FALSE
RP4-669K10.8	18	29	753	0.0239043824701195	TRUE
TRNAU1AP	318	1946	753	0.422310756972112	TRUE
SNHG12	442	2016	753	0.586985391766268	TRUE
SNORD99	9	11	753	0.0119521912350598	TRUE
SNORA61	0	0	753	0	FALSE
TAF12	155	298	753	0.205843293492696	TRUE
RAB42	16	27	753	0.0212483399734396	TRUE
LINC01715	2	2	753	0.00265604249667995	FALSE
GMEB1	286	1116	753	0.379814077025232	TRUE
YTHDF2	552	2094	753	0.733067729083665	TRUE
OPRD1	2	8	753	0.00265604249667995	FALSE
RP1-212P9.3	1	1	753	0.00132802124833997	FALSE
EPB41	228	1001	753	0.302788844621514	TRUE
RP4-604A21.1	0	0	753	0	FALSE
TMEM200B	50	86	753	0.0664010624169987	TRUE
RP11-242O24.3	0	0	753	0	FALSE
SRSF4	559	2840	753	0.742363877822045	TRUE
MECR	126	223	753	0.167330677290837	TRUE
RP11-467D18.2	0	0	753	0	FALSE
PTPRU	34	59	753	0.0451527224435591	TRUE
LINC01756	0	0	753	0	FALSE
RP11-810H18.1	0	0	753	0	FALSE
RP4-656G21.1	0	0	753	0	FALSE
RP11-179G8.1	0	0	753	0	FALSE
LINC01648	0	0	753	0	FALSE
RP5-893G23.1	1	1	753	0.00132802124833997	FALSE
RP3-357I16.1	0	1	753	0	FALSE
RP4-591L5.1	0	0	753	0	FALSE
RP4-591L5.2	0	0	753	0	FALSE
MATN1	12	20	753	0.0159362549800797	TRUE
MATN1-AS1	21	46	753	0.0278884462151394	TRUE
LAPTM5	4	6	753	0.00531208499335989	FALSE
MIR4420	0	0	753	0	FALSE
RP5-1125N11.1	0	0	753	0	FALSE
LINC01778	2	2	753	0.00265604249667995	FALSE
RN7SKP91	0	0	753	0	FALSE
RP1-65J11.5	0	0	753	0	FALSE
SDC3	135	292	753	0.179282868525896	TRUE
RN7SL371P	3	3	753	0.00398406374501992	FALSE
PUM1	703	7084	753	0.933598937583001	TRUE
RP11-201O14.1	1	1	753	0.00132802124833997	FALSE
RP11-201O14.2	0	0	753	0	FALSE
SELENOWP1	0	0	753	0	FALSE
RP11-490K7.1	4	5	753	0.00531208499335989	FALSE
NKAIN1	1	1	753	0.00132802124833997	FALSE
SNRNP40	119	156	753	0.158034528552457	TRUE
RP11-490K7.4	1	1	753	0.00132802124833997	FALSE
ZCCHC17	466	2098	753	0.618857901726428	TRUE
RP11-266K22.2	1	1	753	0.00132802124833997	FALSE
FABP3	35	73	753	0.0464807436918991	TRUE
SERINC2	10	12	753	0.0132802124833997	TRUE
RP11-439L8.2	0	0	753	0	FALSE
RNU6-40P	0	0	753	0	FALSE
LINC01225	1	1	753	0.00132802124833997	FALSE
LINC01226	3	6	753	0.00398406374501992	FALSE
RP11-73M7.1	0	0	753	0	FALSE
TINAGL1	20	33	753	0.0265604249667995	TRUE
HCRTR1	0	0	753	0	FALSE
PEF1	364	884	753	0.48339973439575	TRUE
RP11-73M7.6	2	2	753	0.00265604249667995	FALSE
RP11-73M7.9	1	1	753	0.00132802124833997	FALSE
COL16A1	77	100	753	0.102257636122178	TRUE
ADGRB2	2	2	753	0.00265604249667995	FALSE
MIR4254	0	0	753	0	FALSE
RP11-84A19.3	0	0	753	0	FALSE
SPOCD1	5	6	753	0.00664010624169987	FALSE
RP11-84A19.2	3	5	753	0.00398406374501992	FALSE
RP11-84A19.4	8	13	753	0.0106241699867198	TRUE
PTP4A2	743	11844	753	0.9867197875166	TRUE
RP4-534N18.2	6	6	753	0.00796812749003984	FALSE
KHDRBS1	703	6802	753	0.933598937583001	TRUE
RP11-277A4.4	11	13	753	0.0146082337317397	TRUE
TMEM39B	125	175	753	0.166002656042497	TRUE
MIR5585	1	1	753	0.00132802124833997	FALSE
KPNA6	514	1724	753	0.682602921646746	TRUE
RP4-622L5.2	0	0	753	0	FALSE
TXLNA	111	276	753	0.147410358565737	TRUE
CCDC28B	169	507	753	0.224435590969456	TRUE
RP4-622L5.7	3	3	753	0.00398406374501992	FALSE
IQCC	34	65	753	0.0451527224435591	TRUE
DCDC2B	3	6	753	0.00398406374501992	FALSE
TMEM234	47	73	753	0.0624169986719788	TRUE
EIF3I	645	2812	753	0.856573705179283	TRUE
MTMR9LP	60	83	753	0.0796812749003984	TRUE
FAM167B	5	7	753	0.00664010624169987	FALSE
LCK	7	13	753	0.00929614873837981	FALSE
HDAC1	396	1205	753	0.525896414342629	TRUE
MARCKSL1	392	814	753	0.52058432934927	TRUE
RP4-811H24.9	0	0	753	0	FALSE
TSSK3	1	1	753	0.00132802124833997	FALSE
FAM229A	3	3	753	0.00398406374501992	FALSE
BSDC1	305	483	753	0.405046480743692	TRUE
GAPDHP20	0	0	753	0	FALSE
RP11-395N6.4	0	0	753	0	FALSE
LRRC37A12P	0	0	753	0	FALSE
RN7SL122P	0	0	753	0	FALSE
RP1-27O5.3	0	0	753	0	FALSE
ZBTB8B	4	7	753	0.00531208499335989	FALSE
ZBTB8A	279	847	753	0.370517928286853	TRUE
ZBTB8OS	126	176	753	0.167330677290837	TRUE
RBBP4	540	1758	753	0.717131474103586	TRUE
SYNC	103	321	753	0.136786188579017	TRUE
RP11-114B7.6	0	0	753	0	FALSE
KIAA1522	94	135	753	0.124833997343958	TRUE
YARS	290	785	753	0.385126162018592	TRUE
S100PBP	305	710	753	0.405046480743692	TRUE
FNDC5	176	571	753	0.233731739707835	TRUE
HPCA	3	3	753	0.00398406374501992	FALSE
TMEM54	24	35	753	0.0318725099601594	TRUE
RNF19B	416	1958	753	0.552456839309429	TRUE
RP5-1174N9.2	0	0	753	0	FALSE
RP4-803A2.1	1	1	753	0.00132802124833997	FALSE
RP4-803A2.2	0	0	753	0	FALSE
RP1-117O3.2	0	1	753	0	FALSE
AK2	422	1151	753	0.560424966799469	TRUE
AZIN2	2	5	753	0.00265604249667995	FALSE
RP11-131M11.2	17	27	753	0.0225763612217795	TRUE
TRIM62	43	61	753	0.0571049136786189	TRUE
RP11-131M11.3	0	0	753	0	FALSE
ZNF362	394	974	753	0.52324037184595	TRUE
RP11-415J8.7	1	1	753	0.00132802124833997	FALSE
A3GALT2	0	0	753	0	FALSE
RP11-415J8.3	2	3	753	0.00265604249667995	FALSE
PHC2	497	1425	753	0.660026560424967	TRUE
MIR3605	0	0	753	0	FALSE
RN7SKP16	1	3	753	0.00132802124833997	FALSE
RP11-415J8.5	0	0	753	0	FALSE
TLR12P	0	0	753	0	FALSE
ZSCAN20	28	71	753	0.0371845949535193	TRUE
RP4-580O19.2	0	0	753	0	FALSE
CSMD2	14	28	753	0.0185922974767596	TRUE
HSPD1P14	0	0	753	0	FALSE
HMGB4	1	1	753	0.00132802124833997	FALSE
CSMD2-AS1	2	2	753	0.00265604249667995	FALSE
RNA5SP42	0	0	753	0	FALSE
C1orf94	1	1	753	0.00132802124833997	FALSE
RP4-657M3.2	0	0	753	0	FALSE
MIR552	0	0	753	0	FALSE
SMIM12	170	462	753	0.225763612217795	TRUE
GJB5	194	1021	753	0.257636122177955	TRUE
GJB4	8	10	753	0.0106241699867198	TRUE
RP1-34M23.5	0	0	753	0	FALSE
GJB3	174	1343	753	0.231075697211155	TRUE
GJA4	26	42	753	0.0345285524568393	TRUE
RP5-997D16.2	0	0	753	0	FALSE
DLGAP3	0	0	753	0	FALSE
RP11-244H3.1	2	2	753	0.00265604249667995	FALSE
RP11-244H3.4	1	1	753	0.00132802124833997	FALSE
TMEM35B	0	0	753	0	FALSE
ZMYM6	161	255	753	0.213811420982736	TRUE
RPL12P45	0	0	753	0	FALSE
ZMYM1	245	791	753	0.325365205843293	TRUE
EFCAB14P1	0	0	753	0	FALSE
SFPQ	743	15777	753	0.9867197875166	TRUE
ZMYM4	552	1805	753	0.733067729083665	TRUE
RN7SL503P	0	0	753	0	FALSE
RPL5P4	167	231	753	0.221779548472776	TRUE
ZMYM4-AS1	2	5	753	0.00265604249667995	FALSE
KIAA0319L	252	602	753	0.334661354581673	TRUE
RP4-728D4.3	0	0	753	0	FALSE
NCDN	36	46	753	0.047808764940239	TRUE
RP4-728D4.2	0	0	753	0	FALSE
TFAP2E	7	9	753	0.00929614873837981	FALSE
PSMB2	305	595	753	0.405046480743692	TRUE
C1orf216	65	121	753	0.0863213811420983	TRUE
CLSPN	55	315	753	0.0730411686586985	TRUE
RP11-435D7.3	0	0	753	0	FALSE
AGO4	265	706	753	0.351925630810093	TRUE
AGO1	269	768	753	0.357237715803453	TRUE
RP4-789D17.4	0	0	753	0	FALSE
RP4-789D17.5	0	0	753	0	FALSE
AGO3	476	2171	753	0.632138114209827	TRUE
RP4-665N4.8	0	0	753	0	FALSE
RP4-665N4.4	1	3	753	0.00132802124833997	FALSE
TEKT2	0	0	753	0	FALSE
ADPRHL2	234	765	753	0.310756972111554	TRUE
COL8A2	37	65	753	0.049136786188579	TRUE
TRAPPC3	234	715	753	0.310756972111554	TRUE
MAP7D1	259	668	753	0.343957503320053	TRUE
RN7SL131P	0	0	753	0	FALSE
THRAP3	717	11471	753	0.952191235059761	TRUE
UBE2V2P4	1	4	753	0.00132802124833997	FALSE
SH3D21	10	15	753	0.0132802124833997	TRUE
EVA1B	7	9	753	0.00929614873837981	FALSE
RP11-268J15.5	31	41	753	0.0411686586985392	TRUE
STK40	174	274	753	0.231075697211155	TRUE
LSM10	42	61	753	0.0557768924302789	TRUE
RNU4-27P	0	0	753	0	FALSE
OSCP1	83	242	753	0.110225763612218	TRUE
MRPS15	167	463	753	0.221779548472776	TRUE
CSF3R	8	13	753	0.0106241699867198	TRUE
FTLP18	0	0	753	0	FALSE
RP4-614N24.1	0	0	753	0	FALSE
GRIK3	37	156	753	0.049136786188579	TRUE
MIR4255	0	0	753	0	FALSE
RNU6-636P	0	0	753	0	FALSE
RP5-1180C18.1	0	0	753	0	FALSE
RNA5SP43	0	0	753	0	FALSE
RPS29P6	0	0	753	0	FALSE
LINC01137	6	9	753	0.00796812749003984	FALSE
ZC3H12A	45	79	753	0.0597609561752988	TRUE
MIR6732	0	0	753	0	FALSE
MEAF6	330	600	753	0.438247011952191	TRUE
MIR5581	0	0	753	0	FALSE
SNIP1	171	337	753	0.227091633466135	TRUE
FTH1P1	2	4	753	0.00265604249667995	FALSE
RP3-423B22.5	9	10	753	0.0119521912350598	TRUE
DNALI1	115	290	753	0.152722443559097	TRUE
GNL2	568	7338	753	0.754316069057105	TRUE
RSPO1	16	32	753	0.0212483399734396	TRUE
C1orf109	160	238	753	0.212483399734396	TRUE
CDCA8	14	33	753	0.0185922974767596	TRUE
EPHA10	0	0	753	0	FALSE
ACTN4P2	2	2	753	0.00265604249667995	FALSE
RP11-109P14.2	0	0	753	0	FALSE
MANEAL	22	38	753	0.0292164674634794	TRUE
RP11-109P14.9	0	0	753	0	FALSE
YRDC	198	371	753	0.262948207171315	TRUE
C1orf122	24	26	753	0.0318725099601594	TRUE
MTF1	237	627	753	0.314741035856574	TRUE
RP11-109P14.8	0	0	753	0	FALSE
RP11-109P14.10	8	10	753	0.0106241699867198	TRUE
INPP5B	94	169	753	0.124833997343958	TRUE
RNU6-584P	0	0	753	0	FALSE
SF3A3	598	3942	753	0.794156706507304	TRUE
RNU6-510P	0	0	753	0	FALSE
FHL3	56	87	753	0.0743691899070385	TRUE
UTP11	306	583	753	0.406374501992032	TRUE
POU3F1	19	20	753	0.0252324037184595	TRUE
RP5-884C9.2	1	1	753	0.00132802124833997	FALSE
RP5-884C9.3	0	0	753	0	FALSE
MIR3659	0	0	753	0	FALSE
LINC01343	0	0	753	0	FALSE
RP11-329N22.2	1	1	753	0.00132802124833997	FALSE
RNU6-753P	0	0	753	0	FALSE
LINC01685	0	0	753	0	FALSE
RP11-334L9.1	11	13	753	0.0146082337317397	TRUE
RRAGC	286	532	753	0.379814077025232	TRUE
RP5-864K19.7	0	0	753	0	FALSE
RP5-864K19.4	1	2	753	0.00132802124833997	FALSE
MYCBP	91	186	753	0.120849933598938	TRUE
