cell	nGene	nUMI	orig.ident	percent.mito	batch	bigBatch	outer_id	inner_id	bigInner_id	res.1	cluster	tSNE_1	tSNE_2	ABratio	cleanReads	mpRatio	mitoRatio	ERCCratio	avgCor	doublet	filter	ident
SEZC-2_91	2757	7930	.	0.0733921815889029	SEZC-2	SEZC	12	3	1-4	13	13	-25.8328703373236	20.886277990711	0.959560830571261	454385	0.8702	0.0731615336266499	0.100665805065056	0.323174762409532	FALSE	TRUE	NC
SEZC-2_93	3385	15056	.	0.0729941551540914	SEZC-2	SEZC	12	5	5-8	7	7	17.8498622965852	-23.6307950124894	0.983804227346716	931191	0.8185	0.07283934252386	0.0594799373227284	0.342572764537052	FALSE	TRUE	LUM-3
SEZC-2_95	2368	9194	.	0.130954970633022	SEZC-2	SEZC	12	7	5-8	9	9	-39.6734195746327	-1.23048325544534	0.969702630815709	1065470	0.8599	0.129156833297576	0.0888597249630712	0.294609953328939	FALSE	TRUE	Neutrophil
SEZC-2_96	2243	9448	.	0.116426756985605	SEZC-2	SEZC	12	8	5-8	9	9	-39.7110267873223	1.00842402319076	0.978918138621008	883308	0.8445	0.11577728660141	0.0612498873153346	0.300379545358614	FALSE	TRUE	Neutrophil
SEZC-3_03	3147	12123	.	0.0301905468943331	SEZC-3	SEZC	1	3	1-4	1	1	9.92723569421978	3.22263212373418	0.977391662284474	1182740	0.9136	0.0301209776973089	0.0732853869312007	0.341385473563699	FALSE	TRUE	LUM-0
SEZC-3_05	3710	18487	.	0.0421918104614053	SEZC-3	SEZC	1	5	5-8	4	4	10.8075116079377	-31.8038535316456	0.984408034668637	2466630	0.907	0.042128004320821	0.0548549118258885	0.35461890138955	FALSE	TRUE	Ms-A
SEZC-3_06	6133	42195	.	0.134802701741913	SEZC-3	SEZC	1	6	5-8	8	8	24.7057430132477	-5.00748411681512	0.987591298897146	4895312	0.9105	0.134157271569414	0.0272214740154014	0.355169478735299	FALSE	TRUE	Epi-R
SEZC-3_07	3740	16262	.	0.0465502398229	SEZC-3	SEZC	1	7	5-8	13	13	-25.4588165539901	21.8519109698454	0.983163147132845	2288537	0.9093	0.0463507225079598	0.0702094821294779	0.337428035564284	FALSE	TRUE	NC
SEZC-3_08	3915	15781	.	0.0450541790761042	SEZC-3	SEZC	1	8	5-8	1	1	9.63023365015307	4.21751011321571	0.986649490893643	1600657	0.9123	0.0449431099873578	0.0584214776392876	0.358287804096709	FALSE	TRUE	LUM-0
SEZC-3_09	3395	12587	.	0.0284420433780885	SEZC-3	SEZC	2	1	1-4	3	3	-29.7147764291792	-8.72067650330675	0.973611065812886	2442001	0.8996	0.0281623662680931	0.0559879145080058	0.322654608398831	FALSE	TRUE	T
SEZC-3_11	3984	15213	.	0.0452244790639585	SEZC-3	SEZC	2	3	1-4	6	6	4.4543744662866	15.2340147528655	0.972451118981554	1383521	0.9151	0.045099967223861	0.0495447520623538	0.361254317576074	FALSE	TRUE	LUM-Ms
SEZC-3_13	2595	8085	.	0.0636982065553494	SEZC-3	SEZC	2	5	5-8	6	6	0.826947373499499	14.7304919626286	0.962510290544746	1095772	0.8801	0.0634314570759946	0.126094938789254	0.318804468347932	FALSE	TRUE	LUM-Ms
SEZC-3_16	4637	31329	.	0.0449743049570685	SEZC-3	SEZC	2	8	5-8	16	16	-7.04731277466188	-23.9261274135789	0.989810291239696	2942191	0.9097	0.0448169471039155	0.0244763496765022	0.341318129487332	FALSE	TRUE	mitotic
SEZC-3_17	3814	16887	.	0.0553088174335288	SEZC-3	SEZC	3	1	1-4	3	3	-22.7924612111648	-20.4547252889615	0.956819832999275	1656695	0.9063	0.0551813777620229	0.0503416023368428	0.33966799168986	FALSE	TRUE	T
SEZC-3_21	4399	16686	.	0.072216229174158	SEZC-3	SEZC	3	5	5-8	6	6	3.31346825193431	16.9336154795478	0.962512263054318	2043375	0.8844	0.0719746744713893	0.0398952779429167	0.358297707359395	FALSE	TRUE	LUM-Ms
SEZC-3_22	4379	20399	.	0.043580567674886	SEZC-3	SEZC	3	6	5-8	1	1	11.1513546537058	4.35222123331199	0.979351635679919	2130694	0.9108	0.0434803873618312	0.051863011184463	0.36151230655952	FALSE	TRUE	LUM-0
SEZC-3_24	3839	13977	.	0.0272590684696287	SEZC-3	SEZC	3	8	5-8	1	1	8.83218937309482	6.94948039014327	0.973073544688123	1672724	0.9056	0.0271425518273135	0.0428771550100979	0.349846430548027	FALSE	TRUE	LUM-0
SEZC-3_25	3946	18718	.	0.0267656800940271	SEZC-3	SEZC	4	1	1-4	1	1	12.5427542844153	12.008343045318	0.962704590612815	2011354	0.9092	0.0267100282561177	0.0524327717523431	0.360805392409164	FALSE	TRUE	LUM-0
SEZC-3_29	4155	18569	.	0.0421131994183855	SEZC-3	SEZC	4	5	5-8	2	2	1.15035715446272	27.1140744560465	0.986599146610317	2775585	0.9124	0.0419482888102135	0.0645324569399798	0.356817612580574	FALSE	TRUE	LUM-2
SEZC-3_31	3286	14035	.	0.0377627360171001	SEZC-3	SEZC	4	7	5-8	6	6	4.89895706204401	15.1963268419551	0.979268884058594	1880529	0.9108	0.0376714762954012	0.0666239249769536	0.34571924945282	FALSE	TRUE	LUM-Ms
SEZC-3_32	4724	28969	.	0.0483275225240775	SEZC-3	SEZC	4	8	5-8	11	11	19.5681374764086	28.2066110221305	0.989399126501631	2627749	0.9179	0.0482143472121776	0.0191426019800546	0.359442938679312	FALSE	TRUE	PECAM1
SEZC-3_35	3502	16395	.	0.0522720341567551	SEZC-3	SEZC	5	3	1-4	4	4	9.66340284167466	-32.1600613587565	0.985889023004549	1163503	0.9135	0.0521988061883299	0.0595530467432756	0.352607172334818	FALSE	TRUE	Ms-A
SEZC-3_38	1164	2292	.	0.0719895287958115	SEZC-3	SEZC	5	6	5-8	4	4	6.21476728167498	-26.0705650390425	0.903021040642464	431562	0.8685	0.0709982788296041	0.36669297975676	0.246809954175033	FALSE	TRUE	Ms-A
SEZC-3_41	4424	48210	.	0.0398465048745074	SEZC-3	SEZC	6	1	1-4	13	13	-25.5122547376691	18.9512476010566	0.959716754406043	2128422	0.9108	0.039738524234087	0.0539591069575603	0.359986350061378	FALSE	TRUE	NC
SEZC-3_46	5550	70026	.	0.0274612286864879	SEZC-3	SEZC	6	6	5-8	16	16	-7.14894714699204	-26.8697251434415	0.982844877136146	3844323	0.9091	0.0273826306121577	0.0311049044297605	0.359335260493838	FALSE	TRUE	mitotic
SEZC-3_47	4697	49207	.	0.0288170382262686	SEZC-3	SEZC	6	7	5-8	4	4	2.3214981909136	-35.1908588520713	0.988188064940423	2832960	0.9217	0.0287486821831157	0.043499067347994	0.356879963762479	FALSE	TRUE	Ms-A
SEZC-3_48	4128	37493	.	0.0431280505694396	SEZC-3	SEZC	6	8	5-8	3	3	-22.3676606799608	-18.4732661243406	0.978700223198165	1775491	0.9082	0.0430408049189491	0.0347421888633503	0.34430072979496	FALSE	TRUE	T
SEZC-3_49	3888	19288	.	0.023486105350477	SEZC-3	SEZC	7	1	1-4	1	1	11.5034572348264	9.89689533967407	0.9697370349326	1732740	0.9017	0.0234326505276226	0.0609788011303009	0.363457385670759	FALSE	TRUE	LUM-0
SEZC-3_50	3642	16289	.	0.0558045306648659	SEZC-3	SEZC	7	2	1-4	6	6	2.29351974825512	15.134050413421	0.970070838403241	2176247	0.894	0.0554741852801172	0.0774972543896256	0.34264610302279	FALSE	TRUE	LUM-Ms
SEZC-3_51	3150	13565	.	0.0274972355326207	SEZC-3	SEZC	7	3	1-4	4	4	11.9303827444779	-30.0919628397451	0.974517433256651	995364	0.9178	0.0274446324773747	0.0526711534635465	0.345702406013105	FALSE	TRUE	Ms-A
SEZC-3_53	5318	39302	.	0.0413464963615083	SEZC-3	SEZC	7	5	5-8	11	11	19.496798330381	27.4067402451837	0.989673493283785	3723966	0.9101	0.0412593627015361	0.0210782192783027	0.357196750574193	FALSE	TRUE	PECAM1
SEZC-3_54	3538	18288	.	0.0487751531058618	SEZC-3	SEZC	7	6	5-8	13	13	-26.1593495315631	19.6031123917755	0.973435814802326	1764446	0.908	0.0485997602702408	0.0463111083827448	0.331977672659449	FALSE	TRUE	NC
SEZC-3_55	3793	16984	.	0.0398021667451719	SEZC-3	SEZC	7	7	5-8	2	2	-1.93485527696529	18.5740087148972	0.985752120329572	2509136	0.9055	0.0396039603960396	0.0667398892041458	0.343499755528932	FALSE	TRUE	LUM-2
SEZC-3_56	4607	28624	.	0.0456609837898267	SEZC-3	SEZC	7	8	5-8	11	11	19.6330822400428	28.4510378376025	0.989021028937486	2346903	0.9117	0.0455115258722752	0.0372040221342054	0.352314008490459	FALSE	TRUE	PECAM1
SEZC-3_57	5074	54508	.	0.0305092830410215	SEZC-3	SEZC	8	1	1-4	13	13	-26.0226087314995	19.2463016636565	0.968646831726393	2167204	0.9043	0.0304166514248089	0.047353780590512	0.368560319650235	FALSE	TRUE	NC
SEZC-3_59	3553	19027	.	0.0398906816629001	SEZC-3	SEZC	8	3	1-4	6	6	2.2324781131716	13.4815738438361	0.982028768082171	1341193	0.9129	0.0397465437788018	0.0554229651951763	0.3415060872815	FALSE	TRUE	LUM-Ms
SEZC-3_63	4576	42763	.	0.0238290110609639	SEZC-3	SEZC	8	7	5-8	1	1	9.11280371713487	12.5197937945951	0.985566848140001	2519958	0.9176	0.0237368678515689	0.0452915126562845	0.366004652951319	FALSE	TRUE	LUM-0
SEZC-3_64	3801	33801	.	0.0475429721014171	SEZC-3	SEZC	8	8	5-8	4	4	2.57754161811657	-34.1464645930042	0.985848238307081	1283576	0.908	0.0473873555083746	0.0530619955130777	0.350705871011425	FALSE	TRUE	Ms-A
SEZC-3_65	3863	19246	.	0.0409435726904292	SEZC-3	SEZC	9	1	1-4	7	7	14.6682779850985	-24.861516807752	0.957371761483601	1724361	0.8947	0.0408586539458675	0.0572092901699887	0.3544603444529	FALSE	TRUE	LUM-3
SEZC-3_66	3406	23462	.	0.0496973830023016	SEZC-3	SEZC	9	2	1-4	4	4	7.24565421694598	-27.3397884090568	0.962250450557733	3045708	0.9031	0.0495874797992685	0.0526795336367829	0.346254159217811	FALSE	TRUE	Ms-A
SEZC-3_67	3147	10345	.	0.0459159014016433	SEZC-3	SEZC	9	3	1-4	6	6	-1.2376553521686	11.8181106171142	0.970390615236657	1031061	0.9073	0.045800790666281	0.0943115627710993	0.334188093512312	FALSE	TRUE	LUM-Ms
SEZC-3_71	3894	25805	.	0.0352257314473939	SEZC-3	SEZC	9	7	5-8	3	3	-25.5790495521452	-19.0979597511568	0.986968461895502	2971459	0.9081	0.0351155064513637	0.0360113574831026	0.338092710918095	FALSE	TRUE	T
SEZC-3_73	4168	21604	.	0.022356970931309	SEZC-3	SEZC	10	1	1-4	1	1	10.7358276765419	10.5083059973743	0.976918647906952	2073960	0.909	0.022321841205287	0.0562659363745093	0.366668264637089	FALSE	TRUE	LUM-0
SEZC-3_77	3585	22874	.	0.0816210544723267	SEZC-3	SEZC	10	5	5-8	4	4	4.2147315135983	-29.9885057409407	0.984716050339451	2249790	0.909	0.0815141460006986	0.0468832016230963	0.356728749304727	FALSE	TRUE	Ms-A
SEZC-3_78	4523	26197	.	0.0262625491468489	SEZC-3	SEZC	10	6	5-8	6	6	5.22644852305998	13.1576333562457	0.984190596639891	2706171	0.9107	0.0262045324700057	0.0349282967774992	0.367251358471116	FALSE	TRUE	LUM-Ms
SEZC-3_79	1263	12594	.	0.0277116087025568	SEZC-3	SEZC	10	7	5-8	12	12	-24.2943443788836	8.52492353088944	0.980626285247586	1413066	0.8916	0.0276588999841496	0.133491880557665	0.261137693737051	FALSE	TRUE	Erythrocyte
SEZC-3_81	3778	37246	.	0.021586210599796	SEZC-3	SEZC	11	1	1-4	2	2	12.6426895485641	12.4611783597924	0.9647446677377	1441841	0.9063	0.0215393682856913	0.0818288186106326	0.362172859385897	FALSE	TRUE	LUM-2
SEZC-3_82	3007	34088	.	0.0482867871391692	SEZC-3	SEZC	11	2	1-4	7	7	14.9207202792982	-19.3478730802459	0.932747528286849	1188416	0.8804	0.0482160642099713	0.0922284788954662	0.332098909075844	FALSE	TRUE	LUM-3
SEZC-3_83	3446	23184	.	0.0297619047619048	SEZC-3	SEZC	11	3	1-4	4	4	11.0985129753797	-31.7438675235405	0.972094335440275	918440	0.9045	0.0296991348512891	0.0647430840476764	0.349509269924882	FALSE	TRUE	Ms-A
SEZC-3_87	3290	22922	.	0.0721577523776285	SEZC-3	SEZC	11	7	5-8	7	7	13.8516228332872	-21.5526968979726	0.981410616401613	1279761	0.9046	0.0719474531297577	0.0846396251861939	0.344791874581304	FALSE	TRUE	LUM-3
SEZC-3_88	4308	42324	.	0.0291796616576883	SEZC-3	SEZC	11	8	5-8	2	2	0.174618593141825	27.1293229306353	0.986948676839533	1655738	0.9145	0.029129419534401	0.0418101780762853	0.36516108220367	FALSE	TRUE	LUM-2
SEZC-3_89	5736	50681	.	0.0553461849608334	SEZC-3	SEZC	12	1	1-4	15	15	29.3942204794915	-11.7979304837761	0.984795100065238	2572454	0.9104	0.0552317567833655	0.0235284720105245	0.359499304718966	FALSE	TRUE	Epi-S
SEZC-3_93	3988	21525	.	0.0291753774680604	SEZC-3	SEZC	12	5	5-8	1	1	11.5803295777724	8.23990116273856	0.986811182853341	1434132	0.8904	0.0291131611886329	0.0466588920454257	0.366851843283491	FALSE	TRUE	LUM-0
SEZC-3_94	2939	10028	.	0.033905065815716	SEZC-3	SEZC	12	6	5-8	2	2	7.00532202559516	10.2574841217165	0.974162314507086	893744	0.8999	0.033720122979272	0.0954776123358975	0.333206145281377	FALSE	TRUE	LUM-2
SEZC-3_95	3951	18113	.	0.02920554298018	SEZC-3	SEZC	12	7	5-8	1	1	9.0705844592609	7.07532321181888	0.985886850450725	1293406	0.9071	0.0291540369247727	0.0488396774582511	0.366326779937018	FALSE	TRUE	LUM-0
SEZC-4_01	6159	55541	.	0.065447147152554	SEZC-4	SEZC	1	1	1-4	15	15	29.3465781451586	-11.2964038460681	0.989038621951911	5261261	0.9121	0.0653013563280338	0.0171581808460617	0.356625536631792	FALSE	TRUE	Epi-S
SEZC-4_02	3538	13826	.	0.035512801967308	SEZC-4	SEZC	1	2	1-4	1	1	10.7270891842923	6.94888675069873	0.969312700043413	2024890	0.8973	0.0354052494952408	0.0848151839481332	0.351848237223471	FALSE	TRUE	LUM-0
SEZC-4_03	2202	6400	.	0.04015625	SEZC-4	SEZC	1	3	1-4	3	3	-24.4276153165881	-18.6776507138629	0.948982995898154	694427	0.89	0.0399626807650443	0.136097274388897	0.297075486982458	FALSE	TRUE	T
SEZC-4_06	3511	14803	.	0.0651894886171722	SEZC-4	SEZC	1	6	5-8	4	4	3.22446621933365	-35.2501847315007	0.97720934413011	1717734	0.8977	0.064970039722615	0.049485842234644	0.340168784979569	FALSE	TRUE	Ms-A
SEZC-4_07	6066	51032	.	0.0697013638501332	SEZC-4	SEZC	1	7	5-8	15	15	29.6078883553647	-11.8711130378036	0.990843052812855	5849115	0.9117	0.0695120282972778	0.013125979180723	0.361232755304901	FALSE	TRUE	Epi-S
SEZC-4_08	3021	10496	.	0.045922256097561	SEZC-4	SEZC	1	8	5-8	2	2	2.02025685288095	26.7043500805575	0.976515907503567	1073657	0.9013	0.0458000760167237	0.0501428454491413	0.341674369134935	FALSE	TRUE	LUM-2
SEZC-4_09	4340	20629	.	0.0289398419700422	SEZC-4	SEZC	2	1	1-4	7	7	15.6122699670355	-25.0530797664199	0.972397519029114	2388287	0.9014	0.0288824383164006	0.0461949924907935	0.367679516397881	FALSE	TRUE	LUM-3
SEZC-4_10	4042	19137	.	0.0738360244552438	SEZC-4	SEZC	2	2	1-4	4	4	2.57588485795139	-35.3606888396087	0.977341709576516	2570766	0.9015	0.0736205908404106	0.0941806176291187	0.35244818701584	FALSE	TRUE	Ms-A
SEZC-4_14	4892	23067	.	0.0386699614167425	SEZC-4	SEZC	2	6	5-8	6	6	3.75183299129381	16.0606004877088	0.985701875660769	3009435	0.9097	0.0385529671089597	0.0383015010946742	0.371120486208403	FALSE	TRUE	LUM-Ms
SEZC-4_15	3805	15924	.	0.130871640291384	SEZC-4	SEZC	2	7	5-8	4	4	0.525663756257902	-34.266996737231	0.984145682323485	1902643	0.8987	0.130413016270338	0.0627659920326195	0.337922404690197	FALSE	TRUE	Ms-A
SEZC-4_16	3686	15689	.	0.0341640639938811	SEZC-4	SEZC	2	8	5-8	4	4	3.89797804910992	-30.2653921308519	0.98274557573486	1578207	0.9067	0.0340923546622567	0.0371523284433666	0.358283510779751	FALSE	TRUE	Ms-A
SEZC-4_18	1067	8811	.	0.0254227669958007	SEZC-4	SEZC	3	2	1-4	12	12	-22.7068341657366	8.83347514671031	0.930057202288092	1052258	0.8522	0.0253910677850827	0.112543452481789	0.256903156974783	FALSE	TRUE	Erythrocyte
SEZC-4_19	3795	14800	.	0.0380405405405405	SEZC-4	SEZC	3	3	1-4	7	7	15.5595712250354	-23.7173208629573	0.981930401495957	1421756	0.9136	0.0379635873229939	0.05696961959411	0.352577975085863	FALSE	TRUE	LUM-3
SEZC-4_21	4930	24191	.	0.0725063039973544	SEZC-4	SEZC	3	5	5-8	4	4	7.33494679225983	-31.2742642968706	0.985937192357202	3128823	0.8792	0.0722464782931049	0.0307146546402792	0.361693184250225	FALSE	TRUE	Ms-A
SEZC-4_26	3795	13706	.	0.0616518313147527	SEZC-4	SEZC	4	2	1-4	6	6	2.21797261667169	16.9519387375907	0.969355300516081	2309334	0.8897	0.0614813736903376	0.0514664475423213	0.350417469737703	FALSE	TRUE	LUM-Ms
SEZC-4_27	2725	10443	.	0.0350474001723643	SEZC-4	SEZC	4	3	1-4	3	3	-24.7182076016997	-18.8854721261663	0.96449632037245	956167	0.9071	0.0349136697510255	0.0820532529053495	0.31735487151369	FALSE	TRUE	T
SEZC-4_29	4227	18120	.	0.0316225165562914	SEZC-4	SEZC	4	5	5-8	6	6	4.72346818555943	16.7635252331535	0.989187735725189	2676005	0.912	0.0315459149966968	0.0361892768249439	0.35871020364248	FALSE	TRUE	LUM-Ms
SEZC-4_30	5105	28133	.	0.056766075427434	SEZC-4	SEZC	4	6	5-8	4	4	2.46524343753369	-33.9441056311617	0.987705729710584	3298066	0.9097	0.0565710237336167	0.0303737707516574	0.36394830291243	FALSE	TRUE	Ms-A
SEZC-4_34	3134	13013	.	0.0450318911857373	SEZC-4	SEZC	5	2	1-4	4	4	9.69299033522991	-31.8235884616731	0.93922112736194	1355343	0.8804	0.0449214258336527	0.0842976242846183	0.340376832263651	FALSE	TRUE	Ms-A
SEZC-4_35	3104	8963	.	0.0510989624009818	SEZC-4	SEZC	5	3	1-4	1	1	7.1053288700257	10.0166349489384	0.964986556546126	873070	0.8908	0.0507929466563158	0.10849263622171	0.335681209454602	FALSE	TRUE	LUM-0
SEZC-4_38	3146	12439	.	0.032076533483399	SEZC-4	SEZC	5	6	5-8	2	2	1.08307565569503	25.818876098386	0.978553464944465	1584310	0.897	0.03189448441247	0.0641807772623602	0.338073032715748	FALSE	TRUE	LUM-2
SEZC-4_39	4064	19020	.	0.0281808622502629	SEZC-4	SEZC	5	7	5-8	1	1	9.01772624446404	9.34043215145349	0.976013995892095	2346998	0.9033	0.0281143456595856	0.0538130052343633	0.368860277650022	FALSE	TRUE	LUM-0
SEZC-4_41	4213	36778	.	0.0320028277774757	SEZC-4	SEZC	6	1	1-4	10	10	-2.89161268806523	36.3501604264174	0.974320665318088	2218025	0.8998	0.0318944259274314	0.0361330408542764	0.355178593630643	FALSE	TRUE	PDGFRA
SEZC-4_43	3282	18291	.	0.0297414028757312	SEZC-4	SEZC	6	3	1-4	4	4	12.5988158793107	-28.514320550123	0.967840663590537	901058	0.9058	0.0297040515452659	0.0633944289450882	0.349266075414342	FALSE	TRUE	Ms-A
SEZC-4_46	4444	40538	.	0.0224974098376832	SEZC-4	SEZC	6	6	5-8	4	4	10.7679524913978	-31.2917716669345	0.977595512996334	2402002	0.9082	0.0224586288416076	0.0529130161605659	0.370304153736653	FALSE	TRUE	Ms-A
SEZC-4_47	6942	85517	.	0.0508904662230901	SEZC-4	SEZC	6	7	5-8	8	8	22.4074385315725	-2.85844444132294	0.992598155452214	6295037	0.9155	0.0503569651597376	0.0188212024418236	0.356890760843583	FALSE	TRUE	Epi-R
SEZC-4_48	4784	52836	.	0.0249261866908926	SEZC-4	SEZC	6	8	5-8	7	7	15.8440414772164	-22.9954898745135	0.981639338022775	2511958	0.9121	0.0248917953467274	0.0217943891275366	0.374687062848578	FALSE	TRUE	LUM-3
SEZC-4_50	2649	10415	.	0.0907345175228036	SEZC-4	SEZC	7	2	1-4	4	4	3.21554719365417	-35.421022213497	0.911999350555845	1091721	0.8776	0.0904912381499569	0.115039768934419	0.321926423613408	FALSE	TRUE	Ms-A
SEZC-4_51	5191	27423	.	0.106224701892572	SEZC-4	SEZC	7	3	1-4	8	8	24.6966932537605	-5.00368990124122	0.986984633744784	2089583	0.904	0.105777261338465	0.037373248378101	0.351675315750794	FALSE	TRUE	Epi-R
SEZC-4_54	4254	22119	.	0.0887924408879244	SEZC-4	SEZC	7	6	5-8	4	4	0.611057980892615	-34.1535395010955	0.980787166764685	2211827	0.9018	0.0884007741819327	0.0452967536975868	0.346527138892039	FALSE	TRUE	Ms-A
SEZC-4_55	5110	35916	.	0.0346920592493596	SEZC-4	SEZC	7	7	5-8	4	4	11.2879720795547	-31.342660756059	0.987404344590808	4022606	0.9112	0.0346139956107453	0.0246374130004697	0.37223894282677	FALSE	TRUE	Ms-A
SEZC-4_56	2643	10178	.	0.0727058361171153	SEZC-4	SEZC	7	8	5-8	4	4	5.008777353874	-33.3861542623664	0.968961250461528	1061075	0.8907	0.0724566728679134	0.0768816616089783	0.3217365917246	FALSE	TRUE	Ms-A
SEZC-4_58	3041	31510	.	0.0780387178673437	SEZC-4	SEZC	8	2	1-4	9	9	-39.5399138892858	-0.946771919885749	0.962531727909495	2169211	0.8746	0.0777746149223519	0.0884286954151604	0.32149413877473	FALSE	TRUE	Neutrophil
SEZC-4_61	3996	37930	.	0.0182968626417084	SEZC-4	SEZC	8	5	5-8	1	1	9.37920495114785	12.3782442271924	0.982161116349482	1877023	0.8996	0.0182607551637942	0.0486064663571179	0.35469232574311	FALSE	TRUE	LUM-0
SEZC-4_62	4300	36332	.	0.0333314984036111	SEZC-4	SEZC	8	6	5-8	2	2	-0.106273134093449	24.1982930614929	0.977595642259944	1915947	0.9046	0.0332866056458041	0.0502922112919629	0.369873111315042	FALSE	TRUE	LUM-2
SEZC-4_63	4831	55857	.	0.0432891132713894	SEZC-4	SEZC	8	7	5-8	4	4	2.80847560928091	-34.9350487463544	0.990400017103885	2853786	0.9098	0.0431617450263181	0.034484306181888	0.363272155238613	FALSE	TRUE	Ms-A
SEZC-4_64	5273	55241	.	0.0414185116127514	SEZC-4	SEZC	8	8	5-8	6	6	1.03408269336138	10.9507594737366	0.987727382265831	2432452	0.9029	0.0413205230080185	0.0217770078977753	0.369478887065932	FALSE	TRUE	LUM-Ms
SEZC-4_66	4098	21823	.	0.0597992943225038	SEZC-4	SEZC	9	2	1-4	4	4	8.15919354136369	-31.80236037307	0.974268983107609	2788993	0.8932	0.0595645625085581	0.0525307812572986	0.349554089810469	FALSE	TRUE	Ms-A
SEZC-4_67	4357	19107	.	0.0463704401528236	SEZC-4	SEZC	9	3	1-4	11	11	19.3208927508452	28.3196914695077	0.98508955412367	1548576	0.9103	0.0462687346597734	0.0341622006697497	0.35375434821996	FALSE	TRUE	PECAM1
SEZC-4_70	4787	34913	.	0.0152378770085641	SEZC-4	SEZC	9	6	5-8	7	7	15.8180007208035	-23.5768827177163	0.98540869221657	3224575	0.8788	0.0152043440983138	0.0315227490105964	0.36714401359756	FALSE	TRUE	LUM-3
SEZC-4_71	6545	62430	.	0.0236104436969406	SEZC-4	SEZC	9	7	5-8	16	16	-4.79810174893965	-26.396359306416	0.99263968461712	7278101	0.9128	0.0235715542193722	0.0162059945402499	0.372468634332073	FALSE	TRUE	mitotic
SEZC-4_72	3397	15012	.	0.0250466293631761	SEZC-4	SEZC	9	8	5-8	7	7	15.2974523515988	-27.1205279890462	0.978648397839152	1427339	0.9072	0.0250149690639345	0.0435678987631933	0.353183796032633	FALSE	TRUE	LUM-3
SEZC-4_73	2240	7305	.	0.0784394250513347	SEZC-4	SEZC	10	1	1-4	7	7	14.8240016940639	-27.1445982604984	0.936959229450892	781314	0.862	0.0782039033710932	0.104247252770737	0.315271746118725	FALSE	TRUE	LUM-3
SEZC-4_74	3080	13280	.	0.0617469879518072	SEZC-4	SEZC	10	2	1-4	1	1	10.9882865997938	7.18048512059633	0.953004271934024	1461386	0.8848	0.0615846789335336	0.0725139213566218	0.344010715215221	FALSE	TRUE	LUM-0
SEZC-4_75	3480	14129	.	0.0478448580932833	SEZC-4	SEZC	10	3	1-4	7	7	16.5415014148406	-22.598684644433	0.978560040363269	1110026	0.9091	0.0477502295684114	0.0782021590426704	0.349107456512894	FALSE	TRUE	LUM-3
SEZC-4_77	3577	28405	.	0.0381975004400634	SEZC-4	SEZC	10	5	5-8	4	4	3.39870919960497	-34.4291667585523	0.983018557114515	1886835	0.9024	0.0381062761212377	0.0523418999847348	0.343293590066009	FALSE	TRUE	Ms-A
SEZC-4_79	2608	10343	.	0.0715459731219182	SEZC-4	SEZC	10	7	5-8	14	14	-21.418964721062	-23.3325857457354	0.965822372205392	1247004	0.8893	0.0712566201251806	0.0843537793223284	0.314463633022068	FALSE	TRUE	T
SEZC-4_81	3420	25674	.	0.0470514917815689	SEZC-4	SEZC	11	1	1-4	3	3	-22.7452106091219	-18.5340934057194	0.958780176433186	1210343	0.8865	0.0469892640423215	0.0662517676041984	0.334444105838786	FALSE	TRUE	T
SEZC-4_83	3081	15694	.	0.0338983050847458	SEZC-4	SEZC	11	3	1-4	1	1	4.86885927831425	1.16441329667851	0.969870634006013	687884	0.9052	0.0338185747886339	0.106387868169873	0.347251155765913	FALSE	TRUE	LUM-0
SEZC-4_85	4036	39661	.	0.0328534328433474	SEZC-4	SEZC	11	5	5-8	1	1	4.72639476035893	-1.22822073793415	0.983742835237852	1681797	0.8996	0.0327238937164097	0.0475157905469427	0.358533615837684	FALSE	TRUE	LUM-0
SEZC-4_86	4145	37665	.	0.0560201778839772	SEZC-4	SEZC	11	6	5-8	4	4	8.82423759144771	-31.8719106329603	0.982115519887353	1936169	0.9052	0.0558807171800101	0.0468374423705883	0.36139762188829	FALSE	TRUE	Ms-A
SEZC-4_88	5654	91097	.	0.0636244881829259	SEZC-4	SEZC	11	8	5-8	15	15	30.3019952718345	-10.739884695095	0.988028838527262	3371034	0.9079	0.0635024980278727	0.0155152196897205	0.35840198999038	FALSE	TRUE	Epi-S
SEZC-4_89	2708	10397	.	0.0721361931326344	SEZC-4	SEZC	12	1	1-4	13	13	-25.6832753400827	21.7699018025582	0.958449905227471	651382	0.8659	0.0719148528142679	0.0741619183952246	0.324285610496118	FALSE	TRUE	NC
