cluster	gene	size	boundary	protein_coding	lncRNA	sncRNA	pseudogene	Ig/TCR	tf	enrich_TF	enrich_miRNA	enrich_GO	enrich_KEGG	enrich_PPI
MD13	TMEM57	16	200:215	0.9375	0.0625	0	0	0	0.25	TRUE	FALSE	TRUE	FALSE	FALSE
MD13	GADD45A	16	200:215	0.9375	0.0625	0	0	0	0.25	TRUE	FALSE	TRUE	FALSE	FALSE
MD13	C11orf96	16	200:215	0.9375	0.0625	0	0	0	0.25	TRUE	FALSE	TRUE	FALSE	FALSE
MD13	C16orf72	16	200:215	0.9375	0.0625	0	0	0	0.25	TRUE	FALSE	TRUE	FALSE	FALSE
MD13	TOB1	16	200:215	0.9375	0.0625	0	0	0	0.25	TRUE	FALSE	TRUE	FALSE	FALSE
MD14	ARRDC3	21	216:236	0.904761904761905	0.0476190476190476	0	0.0476190476190476	0	0.238095238095238	TRUE	FALSE	TRUE	TRUE	TRUE
MD14	HEXIM1	21	216:236	0.904761904761905	0.0476190476190476	0	0.0476190476190476	0	0.238095238095238	TRUE	FALSE	TRUE	TRUE	TRUE
MD14	IFRD1	21	216:236	0.904761904761905	0.0476190476190476	0	0.0476190476190476	0	0.238095238095238	TRUE	FALSE	TRUE	TRUE	TRUE
MD14	CCDC107	21	216:236	0.904761904761905	0.0476190476190476	0	0.0476190476190476	0	0.238095238095238	TRUE	FALSE	TRUE	TRUE	TRUE
MD14	ZNF844	21	216:236	0.904761904761905	0.0476190476190476	0	0.0476190476190476	0	0.238095238095238	TRUE	FALSE	TRUE	TRUE	TRUE
MD14	RNF103	21	216:236	0.904761904761905	0.0476190476190476	0	0.0476190476190476	0	0.238095238095238	TRUE	FALSE	TRUE	TRUE	TRUE
MD14	GADD45B	21	216:236	0.904761904761905	0.0476190476190476	0	0.0476190476190476	0	0.238095238095238	TRUE	FALSE	TRUE	TRUE	TRUE
MD14	ARL4D	21	216:236	0.904761904761905	0.0476190476190476	0	0.0476190476190476	0	0.238095238095238	TRUE	FALSE	TRUE	TRUE	TRUE
MD14	THBS1	21	216:236	0.904761904761905	0.0476190476190476	0	0.0476190476190476	0	0.238095238095238	TRUE	FALSE	TRUE	TRUE	TRUE
MD14	CTD-2033D15.2	21	216:236	0.904761904761905	0.0476190476190476	0	0.0476190476190476	0	0.238095238095238	TRUE	FALSE	TRUE	TRUE	TRUE
MD14	KLF11	21	216:236	0.904761904761905	0.0476190476190476	0	0.0476190476190476	0	0.238095238095238	TRUE	FALSE	TRUE	TRUE	TRUE
MD14	GLA	21	216:236	0.904761904761905	0.0476190476190476	0	0.0476190476190476	0	0.238095238095238	TRUE	FALSE	TRUE	TRUE	TRUE
MD14	HBP1	21	216:236	0.904761904761905	0.0476190476190476	0	0.0476190476190476	0	0.238095238095238	TRUE	FALSE	TRUE	TRUE	TRUE
MD14	MYC	21	216:236	0.904761904761905	0.0476190476190476	0	0.0476190476190476	0	0.238095238095238	TRUE	FALSE	TRUE	TRUE	TRUE
MD14	FTL	21	216:236	0.904761904761905	0.0476190476190476	0	0.0476190476190476	0	0.238095238095238	TRUE	FALSE	TRUE	TRUE	TRUE
MD14	FTLP2	21	216:236	0.904761904761905	0.0476190476190476	0	0.0476190476190476	0	0.238095238095238	TRUE	FALSE	TRUE	TRUE	TRUE
MD14	DNAJB11	21	216:236	0.904761904761905	0.0476190476190476	0	0.0476190476190476	0	0.238095238095238	TRUE	FALSE	TRUE	TRUE	TRUE
MD14	CALR	21	216:236	0.904761904761905	0.0476190476190476	0	0.0476190476190476	0	0.238095238095238	TRUE	FALSE	TRUE	TRUE	TRUE
MD14	XBP1	21	216:236	0.904761904761905	0.0476190476190476	0	0.0476190476190476	0	0.238095238095238	TRUE	FALSE	TRUE	TRUE	TRUE
MD14	HSPA5	21	216:236	0.904761904761905	0.0476190476190476	0	0.0476190476190476	0	0.238095238095238	TRUE	FALSE	TRUE	TRUE	TRUE
MD14	HSP90B1	21	216:236	0.904761904761905	0.0476190476190476	0	0.0476190476190476	0	0.238095238095238	TRUE	FALSE	TRUE	TRUE	TRUE
MD15	RPL18	27	237:263	0.925925925925926	0.037037037037037	0	0.037037037037037	0	0.111111111111111	TRUE	FALSE	TRUE	FALSE	TRUE
MD15	DDX3Y	27	237:263	0.925925925925926	0.037037037037037	0	0.037037037037037	0	0.111111111111111	TRUE	FALSE	TRUE	FALSE	TRUE
MD15	SLC2A3	27	237:263	0.925925925925926	0.037037037037037	0	0.037037037037037	0	0.111111111111111	TRUE	FALSE	TRUE	FALSE	TRUE
MD15	KLF2	27	237:263	0.925925925925926	0.037037037037037	0	0.037037037037037	0	0.111111111111111	TRUE	FALSE	TRUE	FALSE	TRUE
MD15	H2AFZ	27	237:263	0.925925925925926	0.037037037037037	0	0.037037037037037	0	0.111111111111111	TRUE	FALSE	TRUE	FALSE	TRUE
MD15	DDX3X	27	237:263	0.925925925925926	0.037037037037037	0	0.037037037037037	0	0.111111111111111	TRUE	FALSE	TRUE	FALSE	TRUE
MD15	S100A13	27	237:263	0.925925925925926	0.037037037037037	0	0.037037037037037	0	0.111111111111111	TRUE	FALSE	TRUE	FALSE	TRUE
MD15	CYCS	27	237:263	0.925925925925926	0.037037037037037	0	0.037037037037037	0	0.111111111111111	TRUE	FALSE	TRUE	FALSE	TRUE
MD15	H3F3B	27	237:263	0.925925925925926	0.037037037037037	0	0.037037037037037	0	0.111111111111111	TRUE	FALSE	TRUE	FALSE	TRUE
MD15	ZNF260	27	237:263	0.925925925925926	0.037037037037037	0	0.037037037037037	0	0.111111111111111	TRUE	FALSE	TRUE	FALSE	TRUE
MD15	SRSF7	27	237:263	0.925925925925926	0.037037037037037	0	0.037037037037037	0	0.111111111111111	TRUE	FALSE	TRUE	FALSE	TRUE
MD15	ZFAND5	27	237:263	0.925925925925926	0.037037037037037	0	0.037037037037037	0	0.111111111111111	TRUE	FALSE	TRUE	FALSE	TRUE
MD15	BRD2	27	237:263	0.925925925925926	0.037037037037037	0	0.037037037037037	0	0.111111111111111	TRUE	FALSE	TRUE	FALSE	TRUE
MD15	BTG1	27	237:263	0.925925925925926	0.037037037037037	0	0.037037037037037	0	0.111111111111111	TRUE	FALSE	TRUE	FALSE	TRUE
MD15	YBX3	27	237:263	0.925925925925926	0.037037037037037	0	0.037037037037037	0	0.111111111111111	TRUE	FALSE	TRUE	FALSE	TRUE
MD15	SLC38A2	27	237:263	0.925925925925926	0.037037037037037	0	0.037037037037037	0	0.111111111111111	TRUE	FALSE	TRUE	FALSE	TRUE
MD15	ARL5B	27	237:263	0.925925925925926	0.037037037037037	0	0.037037037037037	0	0.111111111111111	TRUE	FALSE	TRUE	FALSE	TRUE
MD15	RP11-326I11.3	27	237:263	0.925925925925926	0.037037037037037	0	0.037037037037037	0	0.111111111111111	TRUE	FALSE	TRUE	FALSE	TRUE
MD15	SOD2	27	237:263	0.925925925925926	0.037037037037037	0	0.037037037037037	0	0.111111111111111	TRUE	FALSE	TRUE	FALSE	TRUE
MD15	TAF7	27	237:263	0.925925925925926	0.037037037037037	0	0.037037037037037	0	0.111111111111111	TRUE	FALSE	TRUE	FALSE	TRUE
MD15	UBB	27	237:263	0.925925925925926	0.037037037037037	0	0.037037037037037	0	0.111111111111111	TRUE	FALSE	TRUE	FALSE	TRUE
MD15	UBBP4	27	237:263	0.925925925925926	0.037037037037037	0	0.037037037037037	0	0.111111111111111	TRUE	FALSE	TRUE	FALSE	TRUE
MD15	SRSF3	27	237:263	0.925925925925926	0.037037037037037	0	0.037037037037037	0	0.111111111111111	TRUE	FALSE	TRUE	FALSE	TRUE
MD15	MORF4L2	27	237:263	0.925925925925926	0.037037037037037	0	0.037037037037037	0	0.111111111111111	TRUE	FALSE	TRUE	FALSE	TRUE
MD15	BAG3	27	237:263	0.925925925925926	0.037037037037037	0	0.037037037037037	0	0.111111111111111	TRUE	FALSE	TRUE	FALSE	TRUE
MD15	GEM	27	237:263	0.925925925925926	0.037037037037037	0	0.037037037037037	0	0.111111111111111	TRUE	FALSE	TRUE	FALSE	TRUE
MD15	SERTAD1	27	237:263	0.925925925925926	0.037037037037037	0	0.037037037037037	0	0.111111111111111	TRUE	FALSE	TRUE	FALSE	TRUE
MD16	IER5	57	264:320	0.947368421052632	0.0175438596491228	0	0.0350877192982456	0	0.263157894736842	TRUE	TRUE	TRUE	TRUE	TRUE
MD16	TCEAL9	57	264:320	0.947368421052632	0.0175438596491228	0	0.0350877192982456	0	0.263157894736842	TRUE	TRUE	TRUE	TRUE	TRUE
MD16	CTD-3252C9.4	57	264:320	0.947368421052632	0.0175438596491228	0	0.0350877192982456	0	0.263157894736842	TRUE	TRUE	TRUE	TRUE	TRUE
MD16	MAFF	57	264:320	0.947368421052632	0.0175438596491228	0	0.0350877192982456	0	0.263157894736842	TRUE	TRUE	TRUE	TRUE	TRUE
MD16	HSPE1	57	264:320	0.947368421052632	0.0175438596491228	0	0.0350877192982456	0	0.263157894736842	TRUE	TRUE	TRUE	TRUE	TRUE
MD16	HSPB1	57	264:320	0.947368421052632	0.0175438596491228	0	0.0350877192982456	0	0.263157894736842	TRUE	TRUE	TRUE	TRUE	TRUE
MD16	ID3	57	264:320	0.947368421052632	0.0175438596491228	0	0.0350877192982456	0	0.263157894736842	TRUE	TRUE	TRUE	TRUE	TRUE
MD16	CYR61	57	264:320	0.947368421052632	0.0175438596491228	0	0.0350877192982456	0	0.263157894736842	TRUE	TRUE	TRUE	TRUE	TRUE
MD16	TCP1	57	264:320	0.947368421052632	0.0175438596491228	0	0.0350877192982456	0	0.263157894736842	TRUE	TRUE	TRUE	TRUE	TRUE
MD16	MRPL18	57	264:320	0.947368421052632	0.0175438596491228	0	0.0350877192982456	0	0.263157894736842	TRUE	TRUE	TRUE	TRUE	TRUE
MD16	PPP1R15B	57	264:320	0.947368421052632	0.0175438596491228	0	0.0350877192982456	0	0.263157894736842	TRUE	TRUE	TRUE	TRUE	TRUE
MD16	NFIL3	57	264:320	0.947368421052632	0.0175438596491228	0	0.0350877192982456	0	0.263157894736842	TRUE	TRUE	TRUE	TRUE	TRUE
MD16	ZFP36L1	57	264:320	0.947368421052632	0.0175438596491228	0	0.0350877192982456	0	0.263157894736842	TRUE	TRUE	TRUE	TRUE	TRUE
MD16	CHORDC1	57	264:320	0.947368421052632	0.0175438596491228	0	0.0350877192982456	0	0.263157894736842	TRUE	TRUE	TRUE	TRUE	TRUE
MD16	HSP90AA6P	57	264:320	0.947368421052632	0.0175438596491228	0	0.0350877192982456	0	0.263157894736842	TRUE	TRUE	TRUE	TRUE	TRUE
MD16	IER3	57	264:320	0.947368421052632	0.0175438596491228	0	0.0350877192982456	0	0.263157894736842	TRUE	TRUE	TRUE	TRUE	TRUE
MD16	DDX5	57	264:320	0.947368421052632	0.0175438596491228	0	0.0350877192982456	0	0.263157894736842	TRUE	TRUE	TRUE	TRUE	TRUE
MD16	EIF4A3	57	264:320	0.947368421052632	0.0175438596491228	0	0.0350877192982456	0	0.263157894736842	TRUE	TRUE	TRUE	TRUE	TRUE
MD16	NR4A1	57	264:320	0.947368421052632	0.0175438596491228	0	0.0350877192982456	0	0.263157894736842	TRUE	TRUE	TRUE	TRUE	TRUE
MD16	ATF3	57	264:320	0.947368421052632	0.0175438596491228	0	0.0350877192982456	0	0.263157894736842	TRUE	TRUE	TRUE	TRUE	TRUE
MD16	HNRNPU	57	264:320	0.947368421052632	0.0175438596491228	0	0.0350877192982456	0	0.263157894736842	TRUE	TRUE	TRUE	TRUE	TRUE
MD16	NAMPT	57	264:320	0.947368421052632	0.0175438596491228	0	0.0350877192982456	0	0.263157894736842	TRUE	TRUE	TRUE	TRUE	TRUE
MD16	IRF1	57	264:320	0.947368421052632	0.0175438596491228	0	0.0350877192982456	0	0.263157894736842	TRUE	TRUE	TRUE	TRUE	TRUE
MD16	NFKBIA	57	264:320	0.947368421052632	0.0175438596491228	0	0.0350877192982456	0	0.263157894736842	TRUE	TRUE	TRUE	TRUE	TRUE
MD16	HLA-E	57	264:320	0.947368421052632	0.0175438596491228	0	0.0350877192982456	0	0.263157894736842	TRUE	TRUE	TRUE	TRUE	TRUE
MD16	KLF4	57	264:320	0.947368421052632	0.0175438596491228	0	0.0350877192982456	0	0.263157894736842	TRUE	TRUE	TRUE	TRUE	TRUE
MD16	DNAJA1	57	264:320	0.947368421052632	0.0175438596491228	0	0.0350877192982456	0	0.263157894736842	TRUE	TRUE	TRUE	TRUE	TRUE
MD16	EIF1	57	264:320	0.947368421052632	0.0175438596491228	0	0.0350877192982456	0	0.263157894736842	TRUE	TRUE	TRUE	TRUE	TRUE
MD16	RHOB	57	264:320	0.947368421052632	0.0175438596491228	0	0.0350877192982456	0	0.263157894736842	TRUE	TRUE	TRUE	TRUE	TRUE
MD16	UBC	57	264:320	0.947368421052632	0.0175438596491228	0	0.0350877192982456	0	0.263157894736842	TRUE	TRUE	TRUE	TRUE	TRUE
MD16	BTG2	57	264:320	0.947368421052632	0.0175438596491228	0	0.0350877192982456	0	0.263157894736842	TRUE	TRUE	TRUE	TRUE	TRUE
MD16	CSRNP1	57	264:320	0.947368421052632	0.0175438596491228	0	0.0350877192982456	0	0.263157894736842	TRUE	TRUE	TRUE	TRUE	TRUE
MD16	DUSP1	57	264:320	0.947368421052632	0.0175438596491228	0	0.0350877192982456	0	0.263157894736842	TRUE	TRUE	TRUE	TRUE	TRUE
MD16	DNAJB4	57	264:320	0.947368421052632	0.0175438596491228	0	0.0350877192982456	0	0.263157894736842	TRUE	TRUE	TRUE	TRUE	TRUE
MD16	HSPH1	57	264:320	0.947368421052632	0.0175438596491228	0	0.0350877192982456	0	0.263157894736842	TRUE	TRUE	TRUE	TRUE	TRUE
MD16	DNAJB1	57	264:320	0.947368421052632	0.0175438596491228	0	0.0350877192982456	0	0.263157894736842	TRUE	TRUE	TRUE	TRUE	TRUE
MD16	HSPA1A	57	264:320	0.947368421052632	0.0175438596491228	0	0.0350877192982456	0	0.263157894736842	TRUE	TRUE	TRUE	TRUE	TRUE
MD16	HSPA1B	57	264:320	0.947368421052632	0.0175438596491228	0	0.0350877192982456	0	0.263157894736842	TRUE	TRUE	TRUE	TRUE	TRUE
MD16	HSP90AB1	57	264:320	0.947368421052632	0.0175438596491228	0	0.0350877192982456	0	0.263157894736842	TRUE	TRUE	TRUE	TRUE	TRUE
MD16	HSPD1	57	264:320	0.947368421052632	0.0175438596491228	0	0.0350877192982456	0	0.263157894736842	TRUE	TRUE	TRUE	TRUE	TRUE
MD16	HSPA8	57	264:320	0.947368421052632	0.0175438596491228	0	0.0350877192982456	0	0.263157894736842	TRUE	TRUE	TRUE	TRUE	TRUE
MD16	HSP90AA2P	57	264:320	0.947368421052632	0.0175438596491228	0	0.0350877192982456	0	0.263157894736842	TRUE	TRUE	TRUE	TRUE	TRUE
MD16	HSP90AA1	57	264:320	0.947368421052632	0.0175438596491228	0	0.0350877192982456	0	0.263157894736842	TRUE	TRUE	TRUE	TRUE	TRUE
MD16	PPP1R15A	57	264:320	0.947368421052632	0.0175438596491228	0	0.0350877192982456	0	0.263157894736842	TRUE	TRUE	TRUE	TRUE	TRUE
MD16	PNRC1	57	264:320	0.947368421052632	0.0175438596491228	0	0.0350877192982456	0	0.263157894736842	TRUE	TRUE	TRUE	TRUE	TRUE
MD16	NFKBIZ	57	264:320	0.947368421052632	0.0175438596491228	0	0.0350877192982456	0	0.263157894736842	TRUE	TRUE	TRUE	TRUE	TRUE
MD16	JUND	57	264:320	0.947368421052632	0.0175438596491228	0	0.0350877192982456	0	0.263157894736842	TRUE	TRUE	TRUE	TRUE	TRUE
MD16	SOCS3	57	264:320	0.947368421052632	0.0175438596491228	0	0.0350877192982456	0	0.263157894736842	TRUE	TRUE	TRUE	TRUE	TRUE
MD16	CCNL1	57	264:320	0.947368421052632	0.0175438596491228	0	0.0350877192982456	0	0.263157894736842	TRUE	TRUE	TRUE	TRUE	TRUE
MD16	JUNB	57	264:320	0.947368421052632	0.0175438596491228	0	0.0350877192982456	0	0.263157894736842	TRUE	TRUE	TRUE	TRUE	TRUE
MD16	IER2	57	264:320	0.947368421052632	0.0175438596491228	0	0.0350877192982456	0	0.263157894736842	TRUE	TRUE	TRUE	TRUE	TRUE
MD16	MCL1	57	264:320	0.947368421052632	0.0175438596491228	0	0.0350877192982456	0	0.263157894736842	TRUE	TRUE	TRUE	TRUE	TRUE
MD16	JUN	57	264:320	0.947368421052632	0.0175438596491228	0	0.0350877192982456	0	0.263157894736842	TRUE	TRUE	TRUE	TRUE	TRUE
MD16	FOSB	57	264:320	0.947368421052632	0.0175438596491228	0	0.0350877192982456	0	0.263157894736842	TRUE	TRUE	TRUE	TRUE	TRUE
MD16	EGR1	57	264:320	0.947368421052632	0.0175438596491228	0	0.0350877192982456	0	0.263157894736842	TRUE	TRUE	TRUE	TRUE	TRUE
MD16	FOS	57	264:320	0.947368421052632	0.0175438596491228	0	0.0350877192982456	0	0.263157894736842	TRUE	TRUE	TRUE	TRUE	TRUE
MD16	ZFP36	57	264:320	0.947368421052632	0.0175438596491228	0	0.0350877192982456	0	0.263157894736842	TRUE	TRUE	TRUE	TRUE	TRUE
MD17	GFPT1	25	321:345	0.96	0.04	0	0	0	0	TRUE	FALSE	TRUE	FALSE	FALSE
MD17	WAPL	25	321:345	0.96	0.04	0	0	0	0	TRUE	FALSE	TRUE	FALSE	FALSE
MD17	RTCB	25	321:345	0.96	0.04	0	0	0	0	TRUE	FALSE	TRUE	FALSE	FALSE
MD17	ENO1	25	321:345	0.96	0.04	0	0	0	0	TRUE	FALSE	TRUE	FALSE	FALSE
MD17	FAM134A	25	321:345	0.96	0.04	0	0	0	0	TRUE	FALSE	TRUE	FALSE	FALSE
MD17	HDLBP	25	321:345	0.96	0.04	0	0	0	0	TRUE	FALSE	TRUE	FALSE	FALSE
MD17	NKIRAS2	25	321:345	0.96	0.04	0	0	0	0	TRUE	FALSE	TRUE	FALSE	FALSE
MD17	DAP	25	321:345	0.96	0.04	0	0	0	0	TRUE	FALSE	TRUE	FALSE	FALSE
MD17	MRPS10	25	321:345	0.96	0.04	0	0	0	0	TRUE	FALSE	TRUE	FALSE	FALSE
MD17	RFT1	25	321:345	0.96	0.04	0	0	0	0	TRUE	FALSE	TRUE	FALSE	FALSE
MD17	MRPL17	25	321:345	0.96	0.04	0	0	0	0	TRUE	FALSE	TRUE	FALSE	FALSE
MD17	TOMM20	25	321:345	0.96	0.04	0	0	0	0	TRUE	FALSE	TRUE	FALSE	FALSE
MD17	C5orf24	25	321:345	0.96	0.04	0	0	0	0	TRUE	FALSE	TRUE	FALSE	FALSE
MD17	CUL3	25	321:345	0.96	0.04	0	0	0	0	TRUE	FALSE	TRUE	FALSE	FALSE
MD17	RAPGEF2	25	321:345	0.96	0.04	0	0	0	0	TRUE	FALSE	TRUE	FALSE	FALSE
MD17	HNRNPA3	25	321:345	0.96	0.04	0	0	0	0	TRUE	FALSE	TRUE	FALSE	FALSE
MD17	CRKL	25	321:345	0.96	0.04	0	0	0	0	TRUE	FALSE	TRUE	FALSE	FALSE
MD17	BTBD10	25	321:345	0.96	0.04	0	0	0	0	TRUE	FALSE	TRUE	FALSE	FALSE
MD17	NSMCE1	25	321:345	0.96	0.04	0	0	0	0	TRUE	FALSE	TRUE	FALSE	FALSE
MD17	HNRNPAB	25	321:345	0.96	0.04	0	0	0	0	TRUE	FALSE	TRUE	FALSE	FALSE
MD17	ALDH1B1	25	321:345	0.96	0.04	0	0	0	0	TRUE	FALSE	TRUE	FALSE	FALSE
MD17	TNS1	25	321:345	0.96	0.04	0	0	0	0	TRUE	FALSE	TRUE	FALSE	FALSE
MD17	CTR9	25	321:345	0.96	0.04	0	0	0	0	TRUE	FALSE	TRUE	FALSE	FALSE
MD17	HEIH	25	321:345	0.96	0.04	0	0	0	0	TRUE	FALSE	TRUE	FALSE	FALSE
MD17	LEO1	25	321:345	0.96	0.04	0	0	0	0	TRUE	FALSE	TRUE	FALSE	FALSE
MD18	NFYB	30	346:375	0.966666666666667	0	0	0.0333333333333333	0	0.1	FALSE	FALSE	FALSE	FALSE	FALSE
MD18	LITAF	30	346:375	0.966666666666667	0	0	0.0333333333333333	0	0.1	FALSE	FALSE	FALSE	FALSE	FALSE
MD18	RPA1	30	346:375	0.966666666666667	0	0	0.0333333333333333	0	0.1	FALSE	FALSE	FALSE	FALSE	FALSE
MD18	SLC7A2	30	346:375	0.966666666666667	0	0	0.0333333333333333	0	0.1	FALSE	FALSE	FALSE	FALSE	FALSE
MD18	ZCCHC3	30	346:375	0.966666666666667	0	0	0.0333333333333333	0	0.1	FALSE	FALSE	FALSE	FALSE	FALSE
MD18	PITHD1	30	346:375	0.966666666666667	0	0	0.0333333333333333	0	0.1	FALSE	FALSE	FALSE	FALSE	FALSE
MD18	GATC	30	346:375	0.966666666666667	0	0	0.0333333333333333	0	0.1	FALSE	FALSE	FALSE	FALSE	FALSE
MD18	HN1L	30	346:375	0.966666666666667	0	0	0.0333333333333333	0	0.1	FALSE	FALSE	FALSE	FALSE	FALSE
MD18	PLBD1	30	346:375	0.966666666666667	0	0	0.0333333333333333	0	0.1	FALSE	FALSE	FALSE	FALSE	FALSE
MD18	COA3	30	346:375	0.966666666666667	0	0	0.0333333333333333	0	0.1	FALSE	FALSE	FALSE	FALSE	FALSE
MD18	ZDHHC5	30	346:375	0.966666666666667	0	0	0.0333333333333333	0	0.1	FALSE	FALSE	FALSE	FALSE	FALSE
MD18	THOC7	30	346:375	0.966666666666667	0	0	0.0333333333333333	0	0.1	FALSE	FALSE	FALSE	FALSE	FALSE
MD18	SNRPD2	30	346:375	0.966666666666667	0	0	0.0333333333333333	0	0.1	FALSE	FALSE	FALSE	FALSE	FALSE
MD18	DCTN2	30	346:375	0.966666666666667	0	0	0.0333333333333333	0	0.1	FALSE	FALSE	FALSE	FALSE	FALSE
MD18	POLDIP3	30	346:375	0.966666666666667	0	0	0.0333333333333333	0	0.1	FALSE	FALSE	FALSE	FALSE	FALSE
MD18	SNW1	30	346:375	0.966666666666667	0	0	0.0333333333333333	0	0.1	FALSE	FALSE	FALSE	FALSE	FALSE
MD18	GDE1	30	346:375	0.966666666666667	0	0	0.0333333333333333	0	0.1	FALSE	FALSE	FALSE	FALSE	FALSE
MD18	CDIP1	30	346:375	0.966666666666667	0	0	0.0333333333333333	0	0.1	FALSE	FALSE	FALSE	FALSE	FALSE
MD18	HSPA13	30	346:375	0.966666666666667	0	0	0.0333333333333333	0	0.1	FALSE	FALSE	FALSE	FALSE	FALSE
MD18	ANXA2	30	346:375	0.966666666666667	0	0	0.0333333333333333	0	0.1	FALSE	FALSE	FALSE	FALSE	FALSE
MD18	MYL12A	30	346:375	0.966666666666667	0	0	0.0333333333333333	0	0.1	FALSE	FALSE	FALSE	FALSE	FALSE
MD18	PRDX6	30	346:375	0.966666666666667	0	0	0.0333333333333333	0	0.1	FALSE	FALSE	FALSE	FALSE	FALSE
MD18	NARS	30	346:375	0.966666666666667	0	0	0.0333333333333333	0	0.1	FALSE	FALSE	FALSE	FALSE	FALSE
MD18	YIPF6	30	346:375	0.966666666666667	0	0	0.0333333333333333	0	0.1	FALSE	FALSE	FALSE	FALSE	FALSE
MD18	PPP2CA	30	346:375	0.966666666666667	0	0	0.0333333333333333	0	0.1	FALSE	FALSE	FALSE	FALSE	FALSE
MD18	USP11	30	346:375	0.966666666666667	0	0	0.0333333333333333	0	0.1	FALSE	FALSE	FALSE	FALSE	FALSE
MD18	AC007318.5	30	346:375	0.966666666666667	0	0	0.0333333333333333	0	0.1	FALSE	FALSE	FALSE	FALSE	FALSE
MD18	VDAC2	30	346:375	0.966666666666667	0	0	0.0333333333333333	0	0.1	FALSE	FALSE	FALSE	FALSE	FALSE
MD18	PAIP2	30	346:375	0.966666666666667	0	0	0.0333333333333333	0	0.1	FALSE	FALSE	FALSE	FALSE	FALSE
MD18	POLE3	30	346:375	0.966666666666667	0	0	0.0333333333333333	0	0.1	FALSE	FALSE	FALSE	FALSE	FALSE
MD19	ARF3	28	376:403	1	0	0	0	0	0.0357142857142857	TRUE	FALSE	TRUE	FALSE	FALSE
MD19	TOX4	28	376:403	1	0	0	0	0	0.0357142857142857	TRUE	FALSE	TRUE	FALSE	FALSE
MD19	CTNNBL1	28	376:403	1	0	0	0	0	0.0357142857142857	TRUE	FALSE	TRUE	FALSE	FALSE
MD19	RWDD1	28	376:403	1	0	0	0	0	0.0357142857142857	TRUE	FALSE	TRUE	FALSE	FALSE
MD19	CCSER2	28	376:403	1	0	0	0	0	0.0357142857142857	TRUE	FALSE	TRUE	FALSE	FALSE
MD19	DDX1	28	376:403	1	0	0	0	0	0.0357142857142857	TRUE	FALSE	TRUE	FALSE	FALSE
MD19	JOSD1	28	376:403	1	0	0	0	0	0.0357142857142857	TRUE	FALSE	TRUE	FALSE	FALSE
MD19	NDUFC2	28	376:403	1	0	0	0	0	0.0357142857142857	TRUE	FALSE	TRUE	FALSE	FALSE
MD19	FAM217B	28	376:403	1	0	0	0	0	0.0357142857142857	TRUE	FALSE	TRUE	FALSE	FALSE
MD19	PRPF18	28	376:403	1	0	0	0	0	0.0357142857142857	TRUE	FALSE	TRUE	FALSE	FALSE
MD19	RAN	28	376:403	1	0	0	0	0	0.0357142857142857	TRUE	FALSE	TRUE	FALSE	FALSE
MD19	PSMA7	28	376:403	1	0	0	0	0	0.0357142857142857	TRUE	FALSE	TRUE	FALSE	FALSE
MD19	CNIH1	28	376:403	1	0	0	0	0	0.0357142857142857	TRUE	FALSE	TRUE	FALSE	FALSE
MD19	SF3A3	28	376:403	1	0	0	0	0	0.0357142857142857	TRUE	FALSE	TRUE	FALSE	FALSE
MD19	BRK1	28	376:403	1	0	0	0	0	0.0357142857142857	TRUE	FALSE	TRUE	FALSE	FALSE
MD19	MOB1A	28	376:403	1	0	0	0	0	0.0357142857142857	TRUE	FALSE	TRUE	FALSE	FALSE
MD19	N4BP1	28	376:403	1	0	0	0	0	0.0357142857142857	TRUE	FALSE	TRUE	FALSE	FALSE
MD19	PSMB7	28	376:403	1	0	0	0	0	0.0357142857142857	TRUE	FALSE	TRUE	FALSE	FALSE
MD19	SUCLA2	28	376:403	1	0	0	0	0	0.0357142857142857	TRUE	FALSE	TRUE	FALSE	FALSE
MD19	BCL9	28	376:403	1	0	0	0	0	0.0357142857142857	TRUE	FALSE	TRUE	FALSE	FALSE
MD19	AKT3	28	376:403	1	0	0	0	0	0.0357142857142857	TRUE	FALSE	TRUE	FALSE	FALSE
MD19	EIF4EBP2	28	376:403	1	0	0	0	0	0.0357142857142857	TRUE	FALSE	TRUE	FALSE	FALSE
MD19	GNG12	28	376:403	1	0	0	0	0	0.0357142857142857	TRUE	FALSE	TRUE	FALSE	FALSE
MD19	SYNPO	28	376:403	1	0	0	0	0	0.0357142857142857	TRUE	FALSE	TRUE	FALSE	FALSE
MD19	PARP1	28	376:403	1	0	0	0	0	0.0357142857142857	TRUE	FALSE	TRUE	FALSE	FALSE
MD19	CD81	28	376:403	1	0	0	0	0	0.0357142857142857	TRUE	FALSE	TRUE	FALSE	FALSE
MD19	KCTD10	28	376:403	1	0	0	0	0	0.0357142857142857	TRUE	FALSE	TRUE	FALSE	FALSE
MD19	EIF6	28	376:403	1	0	0	0	0	0.0357142857142857	TRUE	FALSE	TRUE	FALSE	FALSE
MD20	ZNF263	19	404:422	0.947368421052632	0	0	0.0526315789473684	0	0.105263157894737	TRUE	FALSE	FALSE	FALSE	FALSE
MD20	TMEM101	19	404:422	0.947368421052632	0	0	0.0526315789473684	0	0.105263157894737	TRUE	FALSE	FALSE	FALSE	FALSE
MD20	AC079922.2	19	404:422	0.947368421052632	0	0	0.0526315789473684	0	0.105263157894737	TRUE	FALSE	FALSE	FALSE	FALSE
